month,date,equity_jpy,return,year
2020-04,2020-04-30,494046.68345171376,0.04617491984675759,2020
2020-05,2020-05-29,513441.1255839198,0.039256294560474636,2020
2020-06,2020-06-30,520805.5384830093,0.014343247028983486,2020
2020-07,2020-07-31,538413.8976202625,0.03380985384399393,2020
2020-08,2020-08-31,562546.1121876165,0.044820935481078905,2020
2020-09,2020-09-30,545884.7973259919,-0.029617687333812426,2020
2020-10,2020-10-30,528786.2728078587,-0.031322587846172145,2020
2020-11,2020-11-30,552624.5515031961,0.04508112241408235,2020
2020-12,2020-12-31,565835.9737157424,0.023906687056537423,2020
2021-01,2021-01-29,558481.0904903244,-0.012998260215093316,2021
2021-02,2021-02-26,570883.9058570756,0.02220812052179233,2021
2021-03,2021-03-31,609492.8934277617,0.06763019096277012,2021
2021-04,2021-04-30,627706.2558984364,0.02988281351115263,2021
2021-05,2021-05-28,639461.8444308921,0.01872784988518239,2021
2021-06,2021-06-30,656740.5926931256,0.027020765058486385,2021
2021-07,2021-07-30,668618.5443157051,0.018086215097305125,2021
2021-08,2021-08-31,686931.8076753558,0.027389703015780587,2021
2021-09,2021-09-30,666085.919960874,-0.030346371330549293,2021
2021-10,2021-10-29,713813.1617512042,0.07165328129610304,2021
2021-11,2021-11-30,712663.4953547835,-0.0016105984843431953,2021
2021-12,2021-12-31,745959.3076512668,0.04672024386475382,2021
2022-01,2022-01-31,704986.3302395685,-0.05492655831416082,2022
2022-02,2022-02-28,690043.759259116,-0.02119554711844507,2022
2022-03,2022-03-31,745071.8850806364,0.07974584956844288,2022
2022-04,2022-04-29,737316.2067179121,-0.010409302133155718,2022
2022-05,2022-05-31,716182.6319007364,-0.028662837768411054,2022
2022-06,2022-06-30,727828.4700886435,0.016260989402939297,2022
2022-07,2022-07-29,740516.5205843898,0.017432748260316044,2022
2022-08,2022-08-31,735435.2815177115,-0.006861749772534953,2022
2022-09,2022-09-30,713416.1897761329,-0.02994021675998182,2022
2022-10,2022-10-31,752051.5933533335,0.05415549034473721,2022
2022-11,2022-11-30,751175.2091246478,-0.0011653246086189561,2022
2022-12,2022-12-30,700015.0564312022,-0.06810681725381085,2022
2023-01,2023-01-31,716002.3528089311,0.02283850358767281,2023
2023-02,2023-02-28,719597.5687845643,0.0050212348626073044,2023
2023-03,2023-03-31,737098.7714069353,0.0243208195546456,2023
2023-04,2023-04-28,750346.9641619594,0.017973429435700572,2023
2023-05,2023-05-31,784256.1676674739,0.04519136496192355,2023
2023-06,2023-06-30,837748.8238870068,0.06820814221790594,2023
2023-07,2023-07-31,834486.8391888449,-0.003893750256821482,2023
2023-08,2023-08-31,857446.7109076679,0.027513761320838714,2023
2023-09,2023-09-29,838966.7329076624,-0.02155233411583457,2023
2023-10,2023-10-31,830560.5623467605,-0.0100196709013336,2023
2023-11,2023-11-30,873078.1841807562,0.051191476891054855,2023
2023-12,2023-12-29,869227.5773794893,-0.004410380274110337,2023
2024-01,2024-01-31,919377.2830519571,0.057694563515411135,2024
2024-02,2024-02-29,974758.5836006498,0.06023783877370703,2024
2024-03,2024-03-28,1008453.9423373363,0.034567901533341105,2024
2024-04,2024-04-30,1006339.4122735133,-0.002096803805359815,2024
2024-05,2024-05-31,1052839.73145832,0.046207391480130644,2024
2024-06,2024-06-28,1109739.0414516141,0.054043657636743125,2024
2024-07,2024-07-31,1072089.1509886903,-0.03392679635175777,2024
2024-08,2024-08-30,1045617.5787231079,-0.02469157741328698,2024
2024-09,2024-09-30,1050236.8697556253,0.004417763364459093,2024
2024-10,2024-10-31,1121535.197116971,0.06788785407803855,2024
2024-11,2024-11-29,1151462.083974321,0.026683858816272776,2024
2024-12,2024-12-31,1160733.542909677,0.0080519011996949,2024
2025-01,2025-01-31,1177644.977970934,0.01456961002338586,2025
2025-02,2025-02-28,1154135.4245892745,-0.019963192491311066,2025
2025-03,2025-03-31,1146045.113340787,-0.007009845704516571,2025
2025-04,2025-04-30,1098980.0037245813,-0.04106741442228923,2025
2025-05,2025-05-30,1124291.5323117408,0.023031837250337084,2025
2025-06,2025-06-30,1158591.210380398,0.030507814995396343,2025
2025-07,2025-07-31,1198498.6433117737,0.03444479172103598,2025
2025-08,2025-08-29,1208948.7357065845,0.008719319336010667,2025
2025-09,2025-09-30,1282695.3634651643,0.06100062441066023,2025
2025-10,2025-10-31,1350569.5639996072,0.0529152926467924,2025
2025-11,2025-11-28,1394460.9242325258,0.032498407636951,2025
2025-12,2025-12-31,1398918.8971236388,0.003196914889219027,2025
2026-01,2026-01-30,1417943.612780561,0.013599584433407585,2026
2026-02,2026-02-27,1479932.8063729797,0.043717671869094366,2026
2026-03,2026-03-31,1425019.7603996322,-0.03710509405351203,2026
2026-04,2026-04-30,1502615.1962169926,0.05445218233015914,2026
2026-05,2026-05-29,1540623.64242006,0.025294863447912652,2026
2026-06,2026-06-30,1530720.400401012,-0.006428073506318244,2026
2026-07,2026-07-31,1501054.742406898,-0.019380193787410405,2026
2026-08,2026-08-10,1528647.402158666,0.018382180857390962,2026
