month,spy_momentum,spy_jpy_price,spy_sma,spy_above_sma,spy_eligible,spy_rank,spy_weight,spy_holding_weight,spy_jpy_return,spy_approx_contribution,qqq_momentum,qqq_jpy_price,qqq_sma,qqq_above_sma,qqq_eligible,qqq_rank,qqq_weight,qqq_holding_weight,qqq_jpy_return,qqq_approx_contribution,gld_momentum,gld_jpy_price,gld_sma,gld_above_sma,gld_eligible,gld_rank,gld_weight,gld_holding_weight,gld_jpy_return,gld_approx_contribution,ief_momentum,ief_jpy_price,ief_sma,ief_above_sma,ief_eligible,ief_rank,ief_weight,ief_holding_weight,ief_jpy_return,ief_approx_contribution,jpy_cash_weight,strategy_return,portfolio_equity,usd_jpy,signal_date
2009-11,0.10213521209364917,7756.4214054975,7244.96685087049,True,True,3,0.0,0.0,0.016356865907493745,0.0,0.3718011097386773,3199.5069703875,2936.287526986568,True,True,1,0.5,0.4984333277146254,0.019422752012588473,0.00968094691901041,0.3004515877936347,9973.95,9015.72850994873,True,True,2,0.5,0.5015666722853747,0.07979089253190175,0.040020452445905914,-0.07459627297045479,5475.4724233725,5853.731186873023,False,False,,0.0,5.3955535251691565e-17,-0.0260257656913373,-1.4042341182112145e-18,0.0,0.04196848643469875,90890.51680917398,86.25,2009-11-30
2009-12,0.27124359175192536,8506.330233233255,7505.254612798148,True,True,2,0.5,0.0,0.09668232146389633,0.0,0.6084118699720824,3644.4311262771203,3075.3859097092563,True,True,1,0.5,0.5193197436150803,0.13906022396811157,0.07221671985817535,0.26003090101785187,9882.470404205324,9099.721464927674,True,True,3,0.0,0.4806802563849198,-0.00917185225459094,-0.004408728293261378,-0.046071552983391606,5635.062628804731,5810.43975095968,False,False,,0.0,5.261026859500866e-17,0.029146381004679478,1.5333989332286457e-18,0.0,0.06523622045399957,96819.87060091521,92.41999816894533,2009-12-30
2010-01,0.30184688488231726,7929.6465260963205,7654.455532150959,True,True,2,0.5,0.5037645640943977,-0.0677946530789385,-0.034152543856242376,0.5013133530286995,3294.2222438511903,3152.032134940985,True,True,1,0.5,0.4962354359056022,-0.09609425183010034,-0.04768537294493255,0.16521840021954115,9565.008844299316,9162.721178337099,True,True,3,0.0,0.0,-0.03212370459221581,-0.0,-0.0039016258569575246,5607.684861783056,5735.546048465141,False,False,,0.0,5.201733250510422e-17,-0.0048584672123657136,-2.527245044507741e-19,0.0,-0.07141419286656159,89905.55768850591,90.2699966430664,2010-01-29
2010-02,0.3644239181317097,8054.811946039651,7754.219820283228,True,True,2,0.5,0.4966235143419521,0.015784489199034635,0.007838948498117166,0.5076380792700419,3397.3829576763655,3205.8459658648226,True,True,1,0.5,0.5033764856580478,0.03131565091509203,0.015763562303733256,0.07609408972303089,9730.624769515991,9274.516003982546,True,True,3,0.0,0.0,0.01731476968945822,0.0,-0.08668750403147718,5541.959208333362,5673.352694888699,False,False,,0.0,5.4089236093813944e-17,-0.011720639634659302,-6.339604443696002e-19,0.0,0.023571217766926056,92024.74116723862,88.9209976196289,2010-02-26
2010-03,0.39030600096014356,8950.285815474623,7926.954335350996,True,True,2,0.5,0.4966280572399852,0.11117253580020003,0.05521140047289605,0.5246408814367587,3853.9262215528256,3305.6631629101735,True,True,1,0.5,0.5033719427600147,0.13438086596770127,0.06764355757193494,0.14034586240382496,10189.003634262086,9375.37976447296,True,True,3,0.0,0.0,0.047106827732387835,0.0,-0.0927563111038342,5767.005089433617,5666.459371602496,True,False,,0.0,5.075304178001863e-17,0.04060763939977341,2.0609612190446306e-18,0.0,0.12274986111272845,103320.76536445195,93.5199966430664,2010-03-31
2010-04,0.2921435344015171,9118.875378152428,8114.298534685292,True,True,2,0.5,0.49700147666916783,0.018836221116684593,0.009361629709859204,0.3831442636952127,3954.74783398824,3404.1462968596343,True,True,1,0.5,0.5029985233308322,0.02616075312277033,0.013158820189975932,0.2567787719433121,10824.229011230467,9579.45659590912,True,True,3,0.0,0.0,0.06234420948014363,0.0,-0.04570368338423092,5882.180141707175,5668.869461786342,True,False,,0.0,4.8449299678310103e-17,0.019971380376373027,9.675993928444184e-19,0.0,0.022466599848842472,105642.03165597122,93.83000183105467,2010-04-30
2010-05,0.1399321141420944,8233.662022344888,8172.733866857407,True,True,3,0.0,0.50114625041928,-0.09707483862849908,-0.048648691388728994,0.24795492787643725,3563.852590463471,3443.5469123537487,True,True,1,0.5,0.49885374958072,-0.09884201469567866,-0.049307709647051924,0.17494533602610218,10786.428249206543,9774.635026527405,True,True,2,0.5,0.0,-0.00349223598139925,-0.0,0.0004358507349651042,5838.481920302632,5672.387270702684,True,True,4,0.0,5.320092035570691e-17,-0.00742891586993466,-3.95225161525641e-19,0.0,-0.09798084802922868,95291.13580678854,90.87899780273438,2010-05-27
2010-06,0.030494488232980066,7466.379167905369,8141.01920280686,False,False,,0.0,0.0,-0.09318852927861643,-0.0,0.08781320499955148,3230.7143804561556,3450.889025930177,False,False,,0.0,0.4993302585864909,-0.09347698917142688,-0.04667588917485519,0.22504816819747853,10760.16243713379,9983.245444587708,True,True,1,0.5,0.5006697414135091,-0.002435079663621331,-0.0012191707055065866,0.0040334286855114865,5881.7073847167985,5686.714718055642,True,True,2,0.5,5.59819244278917e-17,0.007403545134541778,4.1446470422040314e-19,0.0,-0.06520209806363564,89077.9538253191,88.43000030517578,2010-06-30
2010-07,0.019287074372061452,7796.841486427524,8144.484645196368,False,False,,0.0,0.0,0.04426005043283432,0.0,0.07002556155560913,3391.816712214828,3466.9148772898598,False,False,,0.0,0.0,0.049865854045545666,0.0,0.12997829299516894,9982.955881958007,10093.176055633545,False,False,,0.0,0.49167136300291414,-0.07223000207632635,-0.0355134235705707,-0.00024556210431292413,5801.8787596384755,5705.3216065438055,True,False,,0.0,0.5083286369970859,-0.013572355756043208,-0.006899217102308997,1.0,-0.04371066075819929,85184.29760462603,86.44000244140625,2010-07-30
2010-08,-0.06446307111388849,7281.775830706465,8109.502981187802,False,False,,0.0,0.0,-0.0660608089336775,-0.0,-0.004330248912262857,3143.6213790533443,3467.422241592104,False,False,,0.0,0.0,-0.07317474799498058,-0.0,0.18971604428477473,10319.666276855469,10201.4499508667,True,True,1,0.5,0.0,0.03372852678894356,0.0,0.02206161679237373,5865.032019062578,5729.646443715492,True,True,2,0.5,0.0,0.010884967101249421,0.0,0.0,-0.0004869739259154571,85142.81507279516,84.53199768066406,2010-08-31
2010-09,0.007465177440695081,7820.133166282125,8115.874157266265,False,False,,0.0,0.0,0.07393214898287104,0.0,0.09344238553598494,3533.5227056952394,3500.8238151228784,True,True,2,0.5,0.0,0.1240293532929555,0.0,0.2060931247020752,10714.50891166687,10275.505842033386,True,True,1,0.5,0.5073518336606198,0.03826118250518795,0.019411881102030733,0.03488528436116556,5811.7189991559735,5763.27110129384,True,True,3,0.0,0.4926481663393802,-0.00908997934424327,-0.004478161656004289,0.0,0.014360596754718236,86365.51670661711,83.76599884033203,2010-09-30
2010-10,0.03734568559617779,7916.599523804475,8056.901086323387,False,False,,0.0,0.0,0.012335641282719134,0.0,0.16857978843316945,3667.643449358393,3503.1450474310054,True,True,2,0.5,0.5002234349150889,0.03795666671307396,0.018986814201141074,0.17271346983138192,10832.269093322755,10370.48571094513,True,True,1,0.5,0.4997765650849111,0.010990721331862296,0.005492904955043598,0.007961092479995768,5666.5391868647575,5766.418757099842,False,False,,0.0,0.0,-0.02498052853420829,-0.0,0.0,0.017203837834500968,87851.33505053064,81.67900085449219,2010-10-29
2010-11,0.05282788763908197,8166.176763988492,8080.554110112605,True,True,4,0.0,0.0,0.031525813505351774,0.0,0.180265846862113,3776.2688039456366,3551.34970344045,True,True,1,0.5,0.4998577054520748,0.029617206821520803,0.014804389043704926,0.14394762179941623,11409.676382446289,10554.952464759826,True,True,2,0.5,0.5001422945479252,0.05330437087086959,0.026659770356790305,0.05789070778793359,5792.451397434846,5784.895410665022,True,True,3,0.0,0.0,0.022220301742897464,0.0,0.0,0.0414608816766775,91493.72885819885,84.25399780273438,2010-11-30
2010-12,-0.014711638348311795,8381.188179170616,8113.1917334257,True,False,,0.0,0.0,0.02632950784635102,0.0,0.050615482765613784,3828.8957671396665,3594.5009843867797,True,True,2,0.5,0.5065848956731692,0.013936233336737658,0.00705988531096819,0.14373285255314916,11302.906065673827,10712.18059437561,True,True,1,0.5,0.4934151043268308,-0.00935787424582235,-0.004617316497279798,-0.04015009617543075,5408.814322303645,5771.5809220620495,False,False,,0.0,0.0,-0.06623052120922279,-0.0,0.0,0.0021531811335742113,91690.73142901668,81.4800033569336,2010-12-31
2011-01,0.089654288031354,8640.573339733786,8082.220485851617,True,True,2,0.5,0.0,0.030948495012653288,0.0,0.20462200476631232,3968.292603533801,3605.9376225848778,True,True,1,0.5,0.5165846174372654,0.03640653725558818,0.01880705712039357,0.11457273059349049,10660.898025741577,10759.370033523559,False,False,,0.0,0.4834153825627346,-0.056800263242210436,-0.02745812098489719,-0.028462863554382878,5448.074092706146,5739.687822389303,False,False,,0.0,0.0,0.00725847996678497,0.0,0.0,-0.010395486853484348,90737.56163585998,82.08899688720703,2011-01-31
2011-02,0.10367083445742531,8889.86102188322,8059.319050224696,True,True,3,0.0,0.498455143358909,0.02885082648428905,0.014380842851249307,0.19863980695059502,4072.2384525264406,3617.6866844386977,True,True,1,0.5,0.5015448566410909,0.026194098918027153,0.013137515586684485,0.15471359886951852,11236.08474685669,10800.555607086182,True,True,2,0.5,0.0,0.05395293339513052,0.0,-0.024575318748793484,5405.763794295758,5692.046187648161,False,False,,0.0,0.0,-0.007766101872041853,-0.0,0.0,0.025171368946739436,93021.55027712372,81.62200164794922,2011-02-28
2011-03,0.0075873068856937564,9018.1943806713,8137.7722860573385,True,True,3,0.0,0.0,0.014435924079372775,0.0,0.07154941409925386,4129.672384686682,3674.268663861019,True,True,2,0.5,0.49384874898246206,0.014103774331930108,0.006965131309754643,0.14136373200456243,11629.359213409425,10884.84870350647,True,True,1,0.5,0.5061512510175379,0.03500102352492074,0.017715811844032904,-0.04656900756857896,5498.44138577575,5658.0421341954725,False,False,,0.0,0.0,0.017144217728822353,0.0,0.0,0.020895356599123005,94965.26874156747,83.1500015258789,2011-03-31
2011-04,-0.002225054894170131,9098.585379862943,8300.992907253096,True,False,,0.0,0.0,0.008914312089340681,0.0,0.05373699159050749,4167.264085085843,3767.9236343239872,True,True,2,0.5,0.4884419881282174,0.009102828722819867,0.0044462037589647774,0.14767766841522922,12422.725914001465,11051.105051193237,True,True,1,0.5,0.5115580118717826,0.06822101596769281,0.03489900729630607,-0.06649970770188218,5491.016881633832,5618.973083887176,False,False,,0.0,0.0,-0.0013502924958198603,-0.0,0.0,0.03884743530592716,98654.4258753155,81.52999877929688,2011-04-29
