date,cash,shares,close_price,position_value,exposure_pct,equity,gross_cash,gross_shares,gross_position_value,gross_equity
2020-02-07,693.3606454853174,0.0,302.804434893,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-10,693.3606454853174,0.0,305.064985761,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-11,693.3606454853174,0.0,305.593662981,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-12,693.3606454853174,0.0,307.562529866,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-13,693.3606454853174,0.0,307.234385385,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-14,693.3606454853174,0.0,307.726602107,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-18,693.3606454853174,0.0,306.933586278,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-19,693.3606454853174,0.0,308.401121317,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-20,693.3606454853174,0.0,307.134119016,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-21,693.3606454853174,0.0,303.971170825,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-24,693.3606454853174,0.0,293.889843161,0.0,0.0,693.3606454853174,700.3271420764639,0.0,0.0,700.3271420764639
2020-02-25,520.020484113988,0.5859789720263608,284.984366554,166.99484615689653,0.24307295455991038,687.0153302708845,525.2453565573479,0.5929441459120806,168.97981182465685,694.2251683820048
2020-02-26,515.6454281852389,0.599099275444694,283.93612724,170.10592810205645,0.24805773483704294,685.7513562872953,521.289072461401,0.6067590009258307,172.28080089089195,693.5698733522929
2020-02-27,515.6454281852389,0.599099275444694,271.184068106,162.46617871444914,0.23958619357253166,678.111606899688,521.289072461401,0.6067590009258307,164.54337423099898,685.8324466924
2020-02-28,673.0137569720117,0.0,270.044677548,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-02,673.0137569720117,0.0,281.739382243,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-03,673.0137569720117,0.0,273.672497087,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-04,673.0137569720117,0.0,285.175784168,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-05,673.0137569720117,0.0,275.696054719,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-06,673.0137569720117,0.0,271.138492484,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-09,673.0137569720117,0.0,249.96405834,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-10,673.0137569720117,0.0,262.898419963,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-11,673.0137569720117,0.0,250.082554958,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-12,673.0137569720117,0.0,226.155353225,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-13,673.0137569720117,0.0,245.488532226,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-16,673.0137569720117,0.0,218.626260412,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
2020-03-17,673.0137569720117,0.0,230.430346601,0.0,0.0,673.0137569720117,680.9599142499018,0.0,0.0,680.9599142499018
