date,cash_jpy,equity_jpy,QUAL_value_jpy,QUAL_weight,VLUE_value_jpy,VLUE_weight,USMV_value_jpy,USMV_weight,SPY_value_jpy,SPY_weight,QQQ_value_jpy,QQQ_weight,market_weight
2017-05-25,0.0002658483168715975,173250.94558973593,57861.83113158562,0.33397700044076173,56897.6314056246,0.3284116644324707,58491.48278667739,0.3376113335922979,0.0,0.0,0.0,0.0,0.9999999984655303
2017-05-26,0.0002658483168715975,173542.9167155017,57953.09555535998,0.33394100233065477,57026.042353560166,0.3285990775817491,58563.77854073321,0.33745991855570795,0.0,0.0,0.0,0.0,0.9999999984681119
2017-05-30,0.0002658483168715975,172692.58756943236,57633.6370934218,0.333735442294243,56703.598770186036,0.32834992843794136,58355.35143997621,0.3379146277283847,0.0,0.0,0.0,0.0,0.999999998460569
2017-05-31,0.0002658483168715975,172365.53658973952,57583.89636849595,0.334080103875729,56424.804766592795,0.32735549044757023,58356.83518880243,0.3385644041343487,0.0,0.0,0.0,0.0,0.999999998457648
2017-06-01,0.0002658483168715975,173650.26503591266,57956.45601819465,0.33375391627653817,56957.78227840534,0.3280028525532391,58736.02647346435,0.3382432296392818,0.0,0.0,0.0,0.0,0.9999999984690588
2017-06-02,0.0002658483168715975,175031.33528398175,58455.28374700595,0.33397039251380023,57333.80488775717,0.3275630891733485,59242.2463833703,0.33846651679399,0.0,0.0,0.0,0.0,0.9999999984811386
2017-06-05,0.0002658483168715975,173246.24236933546,57905.78934045224,0.33423979965467665,56686.708438356436,0.32720310503190436,58653.744324678446,0.3385570937789075,0.0,0.0,0.0,0.0,0.9999999984654886
2017-06-06,0.0002658483168715975,172451.73715208497,57654.507251527604,0.33432256585900416,56398.95342814412,0.3270419559671119,58398.27620656492,0.338635476632303,0.0,0.0,0.0,0.0,0.9999999984584189
2017-06-07,0.0002658483168715975,171443.05382678713,57244.97848652258,0.3339008330098839,56120.97687593761,0.32734471081364386,58077.09819847861,0.3387544546258214,0.0,0.0,0.0,0.0,0.9999999984493491
2017-06-08,0.0002658483168715975,171984.06043775636,57510.7933338965,0.33439606663264315,56481.85598872183,0.32841331833285486,57991.41084928971,0.337190613488729,0.0,0.0,0.0,0.0,0.9999999984542269
2017-06-09,0.0002658483168715975,172053.09546852103,57535.41147121211,0.3344049772225042,56583.06102624864,0.32886976472097895,57934.62270521196,0.3367252565113641,0.0,0.0,0.0,0.0,0.9999999984548472
2017-06-12,0.0002658483168715975,172743.7216577375,57729.25452601615,0.334190174739878,56865.384549962815,0.32918929848363443,58149.08231591022,0.33662052523751224,0.0,0.0,0.0,0.0,0.9999999984610246
2017-06-13,0.0002658483168715975,172854.87867193046,57836.7504168563,0.3345971537582543,56874.94547662726,0.32903292006338414,58143.18251259856,0.33636992464037585,0.0,0.0,0.0,0.0,0.9999999984620144
2017-06-14,0.0002658483168715975,172953.27599391682,57891.87061909797,0.3347254932663673,56729.936988519956,0.32800729944262685,58331.46812045056,0.3372672057538952,0.0,0.0,0.0,0.0,0.9999999984628893
2017-06-15,0.0002658483168715975,171758.0470805307,57540.92831730744,0.3350115426634347,56126.73179264128,0.32677788753807635,58090.38670473367,0.3382105682506819,0.0,0.0,0.0,0.0,0.9999999984521929
2017-06-16,0.0002658483168715975,173999.79899181894,58379.23119721942,0.33551321056390576,56659.83115470852,0.32563158970874745,58960.73637404269,0.3388551981994812,0.0,0.0,0.0,0.0,0.9999999984721343
2017-06-19,0.0002658483168715975,175214.06615724092,58806.77150408758,0.3356281421567667,57208.77971755447,0.3265079167001014,59198.51466975053,0.3378639396258546,0.0,0.0,0.0,0.0,0.9999999984827227
2017-06-20,0.0002658483168715975,175306.16164955372,58789.80069628893,0.3353550162932256,57136.75473755557,0.32592553621574905,59379.605949860874,0.33871944597454506,0.0,0.0,0.0,0.0,0.9999999984835197
2017-06-21,0.0002658483168715975,174550.73741784194,58556.89221920693,0.33547204145596154,56901.36880204144,0.3259875589401273,59092.47613074524,0.33854039808086783,0.0,0.0,0.0,0.0,0.9999999984769568
2017-06-22,0.0002658483168715975,174460.19086488892,58489.81462769629,0.33526166822202924,56997.49750067214,0.3267077561826926,58972.878470672156,0.3380305740714444,0.0,0.0,0.0,0.0,0.9999999984761663
2017-06-23,0.0002658483168715975,174588.24689746476,58580.39070725761,0.3355345605919379,57033.699647852794,0.3266754816625689,58974.15627650604,0.3377899562227772,0.0,0.0,0.0,0.0,0.9999999984772839
2017-06-26,0.0002658483168715975,174889.53947994733,58576.87720387393,0.33493642546065655,57270.60944627215,0.327467323755168,59042.052563952915,0.3375962492640826,0.0,0.0,0.0,0.0,0.9999999984799072
2017-06-27,0.0002658483168715975,174674.03638176434,58480.83168583489,0.3347997956491958,57280.76231312306,0.32792945934982165,58912.44211695805,0.3372707434790143,0.0,0.0,0.0,0.0,0.9999999984780318
2017-06-28,0.0002658483168715975,176452.05555855494,59102.5887223416,0.3349498453574469,58046.69610148824,0.3289658254064695,59302.77046887678,0.33608432772945157,0.0,0.0,0.0,0.0,0.999999998493368
2017-06-29,0.0002658483168715975,175113.65055022083,58503.37344219503,0.334088023739856,57810.06530769714,0.33012883419455524,58800.211534480346,0.3357831405474414,0.0,0.0,0.0,0.0,0.9999999984818526
2017-06-30,0.0002658483168715975,174979.51200830436,58520.45114897141,0.33444173250519804,57695.278720243674,0.3297259093824968,58763.781873240936,0.33583235659299393,0.0,0.0,0.0,0.0,0.9999999984806889
2017-07-03,0.0003065100438561785,176026.0517636126,58618.19701385427,0.33300864517812007,58882.323568768785,0.33450914213449795,58525.530874479504,0.33248221094610536,0.0,0.0,0.0,0.0,0.9999999982587234
2017-07-05,0.0003065100438561785,177164.0709103947,58959.99964920925,0.332798853324102,59265.47015502765,0.3345230771142231,58938.60079964774,0.33267806783158343,0.0,0.0,0.0,0.0,0.9999999982699085
2017-07-06,0.0003065100438561785,175938.83200352185,58594.40325780441,0.33303849179032574,58782.86705630225,0.33410968111420436,58561.56138290514,0.33285182535333013,0.0,0.0,0.0,0.0,0.9999999982578601
2017-07-07,0.0003065100438561785,176949.54252198452,58962.59641258424,0.33321700396743675,59083.3763465462,0.33389957105543566,58903.569456344034,0.3328834232449386,0.0,0.0,0.0,0.0,0.999999998267811
2017-07-10,0.0003065100438561785,178082.67437072145,59438.11221312298,0.3337669564046888,59415.069997886996,0.33363756585438736,59229.491853201434,0.33259547601975675,0.0,0.0,0.0,0.0,0.9999999982788329
2017-07-11,0.0003065100438561785,177753.62956388027,59262.69826081873,0.33339796439723995,59358.60862523582,0.3339375334887539,59132.32237131566,0.3326645003896529,0.0,0.0,0.0,0.0,0.9999999982756468
2017-07-12,0.0003065100438561785,178595.38556325706,59616.93544557558,0.3338100548205919,59581.26615307593,0.3336103335770269,59397.1836580955,0.33257960988615515,0.0,0.0,0.0,0.0,0.999999998283774
2017-07-13,0.0003065100438561785,178234.84721674366,59448.006357448736,0.33353750563242324,59653.62419000852,0.33469113992880606,59133.216362776366,0.3317713527190731,0.0,0.0,0.0,0.0,0.9999999982803024
2017-07-14,0.0003065100438561785,179357.60597332308,59856.519794984764,0.333727245466733,59986.191927565305,0.3344502264179831,59514.89394426298,0.33182252640635146,0.0,0.0,0.0,0.0,0.9999999982910674
2017-07-17,0.0003065100438561785,177827.36384849917,59254.77135738376,0.33321514796713814,59557.53425647627,0.33491771439190077,59015.0579281291,0.33186713591732286,0.0,0.0,0.0,0.0,0.9999999982763618
2017-07-18,0.0003065100438561785,177989.8875144175,59438.43785768845,0.3339427800518938,59487.76518221281,0.3342199155971386,59063.684168006206,0.33183730262890326,0.0,0.0,0.0,0.0,0.9999999982779356
2017-07-19,0.0003065100438561785,177799.43387779035,59309.26570330764,0.3335739850784542,59447.53590767574,0.33435166024508683,59042.63196029692,0.33207435295255,0.0,0.0,0.0,0.0,0.999999998276091
2017-07-20,0.0003065100438561785,177824.52548498858,59403.30661640658,0.3340557578005247,59321.57746266826,0.33359615216673816,59099.64109940369,0.33234808830907137,0.0,0.0,0.0,0.0,0.9999999982763342
2017-07-21,0.0003065100438561785,177881.43382846957,59391.876629743536,0.3338846295056004,59254.567499831865,0.3331127157259753,59234.98939238411,0.3330026530453099,0.0,0.0,0.0,0.0,0.9999999982768857
2017-07-24,0.0003065100438561785,176109.50213192136,58745.45450671454,0.33357345171931196,58756.73993536085,0.3336375336030814,58607.30738333592,0.3327890129371551,0.0,0.0,0.0,0.0,0.9999999982595486
2017-07-25,0.0003065100438561785,177076.08614741164,58975.20711792703,0.3330500938948445,59247.15922560418,0.3345858862968223,58853.71949737039,0.3323640180773821,0.0,0.0,0.0,0.0,0.999999998269049
2017-07-26,0.0003065100438561785,178188.81274531598,59376.16842348807,0.3332205176559204,59515.18418937246,0.3340006775534057,59297.4598259454,0.3327788030705319,0.0,0.0,0.0,0.0,0.9999999982798581
2017-07-27,0.0003065100438561785,176778.49648316554,58834.565734614,0.3328151721225707,58979.47035265815,0.3336348680750021,58964.46008938334,0.33354995806856225,0.0,0.0,0.0,0.0,0.9999999982661351
2017-07-28,0.0003065100438561785,176278.03996553685,58390.70012637213,0.33124205452810673,58963.018520417594,0.3344887345692358,58924.32101223709,0.3342692091638701,0.0,0.0,0.0,0.0,0.9999999982612126
2017-07-31,0.0003065100438561785,175527.121843026,58082.183934861125,0.3309014773614533,58667.1200331798,0.33423393158378023,58777.81756847501,0.3348645893085403,0.0,0.0,0.0,0.0,0.9999999982537738
2017-08-01,0.0003065100438561785,175699.09313311492,58203.5318652583,0.33126825430545365,58727.48683310095,0.33425036968521654,58768.07412824562,0.33448137426481284,0.0,0.0,0.0,0.0,0.999999998255483
2017-08-02,0.0003065100438561785,175842.35064045573,58234.32674138167,0.33117350017944885,58906.98166924393,0.3349988296601587,58701.041923320074,0.3338276684172967,0.0,0.0,0.0,0.0,0.9999999982569043
2017-08-03,0.0003065100438561785,176051.46433842197,58304.99774555411,0.3311815551472778,58884.45913409196,0.3344729869494238,58862.00715226584,0.33434545616227307,0.0,0.0,0.0,0.0,0.9999999982589748
2017-08-04,0.0003065100438561785,174875.0284470595,57923.0247722258,0.33122524860524055,58545.451594355196,0.33478451505772794,58406.551773968466,0.33399023458429383,0.0,0.0,0.0,0.0,0.9999999982472624
2017-08-07,0.0003065100438561785,176690.6780342273,58560.48470124407,0.33142939600865723,59205.57666390252,0.33508036373279193,58924.61636257068,0.33349023852382415,0.0,0.0,0.0,0.0,0.9999999982652732
2017-08-08,0.0003065100438561785,176289.269724575,58409.74534330184,0.3313289880578559,59162.843492896405,0.3356009335413851,58716.6805818667,0.3330700766620823,0.0,0.0,0.0,0.0,0.9999999982613232
2017-08-09,0.0003065100438561785,175204.0536213114,58021.785667595694,0.3311669134836619,58738.74488586126,0.33525905178438414,58443.52276134441,0.3335740329825079,0.0,0.0,0.0,0.0,0.9999999982505539
2017-08-10,0.0003065100438561785,173009.40172557958,57208.596846206674,0.33066756069678,57737.16873640604,0.3337227235083234,58063.635836456815,0.33560971402325857,0.0,0.0,0.0,0.0,0.9999999982283619
2017-08-11,0.0003065100438561785,171600.6061525735,56703.11758006356,0.33043658091538264,57273.27974270007,0.33375919250411773,57624.20852329982,0.3358042247943168,0.0,0.0,0.0,0.0,0.9999999982138172
2017-08-14,0.0003065100438561785,173426.13348450154,57310.119132910564,0.330458380068954,57902.579761091074,0.33387459316369766,58213.43428398985,0.33566702499996737,0.0,0.0,0.0,0.0,0.9999999982326191
2017-08-15,0.0003065100438561785,174618.728374049,57678.43795132583,0.3303107203241879,58282.465452568606,0.33376984241760327,58657.82466364453,0.33591943550289866,0.0,0.0,0.0,0.0,0.9999999982446898
2017-08-16,0.0003065100438561785,176021.09927339564,58142.8284547557,0.3303173806706454,58665.82450578585,0.33328859294683877,59212.44600634405,0.3363940246411903,0.0,0.0,0.0,0.0,0.9999999982586744
2017-08-17,0.0003065100438561785,172490.8043164823,56928.679877244074,0.33003892643918914,57337.35388287319,0.3324081774102687,58224.77024985498,0.3375528943735775,0.0,0.0,0.0,0.0,0.9999999982230354
2017-08-18,0.0003065100438561785,170971.83297580597,56436.074540412024,0.33008989585084597,56771.00192509586,0.3320488582065413,57764.75620378805,0.3378612441498611,0.0,0.0,0.0,0.0,0.9999999982072483
2017-08-21,0.0003065100438561785,171295.1589815044,56561.957653818004,0.33020172893458877,56751.37659749595,0.3313075333531386,57981.82442368041,0.33849073592290485,0.0,0.0,0.0,0.0,0.9999999982106321
2017-08-22,0.0003065100438561785,172254.9008630355,56885.68536783568,0.33024131727356204,57180.5460914932,0.331953086994947,58188.669097196565,0.3378055939520928,0.0,0.0,0.0,0.0,0.9999999982206019
2017-08-23,0.0003065100438561785,172983.79678151346,57135.3910762949,0.3302933115085891,57484.920284654705,0.3323139008057548,58363.48511405381,0.33739278591375577,0.0,0.0,0.0,0.0,0.9999999982280997
2017-08-24,0.0003065100438561785,171358.03886002622,56669.83787959765,0.3307101216645482,56923.83250755279,0.3321923668492204,57764.36816636573,0.3370975096975202,0.0,0.0,0.0,0.0,0.9999999982112888
2017-08-25,0.0003065100438561785,172873.32589543008,57106.68405864791,0.3303383200551794,57495.22156891911,0.33258584730242063,58271.41996135302,0.3370758308693674,0.0,0.0,0.0,0.0,0.9999999982269674
2017-08-28,0.0003065100438561785,172731.37363730083,57064.96461738609,0.3303682673027911,57484.37965987807,0.3327964020050176,58182.02905352662,0.3368353289177015,0.0,0.0,0.0,0.0,0.9999999982255103
2017-08-29,0.0003065100438561785,171785.0424198616,56731.956491894765,0.33024968700846263,57171.93318969459,0.3328108919399401,57881.15243176219,0.3369394192673322,0.0,0.0,0.0,0.0,0.9999999982157349
2017-08-30,0.0003065100438561785,174241.30446297172,57634.66028893541,0.3307749587078157,58036.28295092725,0.3330799383636423,58570.36091659902,0.33614510116942964,0.0,0.0,0.0,0.0,0.9999999982408876
2017-08-31,0.0003065100438561785,176290.45117148705,58326.356768834485,0.3308537494869609,58765.620900763104,0.33334545637754753,59198.47319537942,0.3358007923968266,0.0,0.0,0.0,0.0,0.9999999982613349
2017-09-01,0.0003065100438561785,176236.08692756016,58259.444288561375,0.3305761340043158,59002.500136580464,0.3347923865379102,58974.14219590827,0.3346314777185726,0.0,0.0,0.0,0.0,0.9999999982607987
2017-09-05,0.0003065100438561785,174505.50279669013,57691.21703125003,0.33059826828764205,58256.66855693725,0.3338385759949927,58557.61690199279,0.335563153960916,0.0,0.0,0.0,0.0,0.9999999982435508
2017-09-06,0.0003065100438561785,173149.4912663285,57185.720193692294,0.3302679076644386,57946.20649964209,0.334659987019613,58017.56426648407,0.33507210354574374,0.0,0.0,0.0,0.0,0.9999999982297952
2017-09-07,0.0003065100438561785,174162.22017430034,57641.45638519771,0.33096417998984246,58091.062568949914,0.33354571680823075,58429.70091364268,0.33549010144201563,0.0,0.0,0.0,0.0,0.9999999982400888
2017-09-08,0.0003065100438561785,172902.16273972086,57245.68633069646,0.3310871618006973,57493.26072992097,0.33251903746553324,58163.21537259338,0.3363937989610325,0.0,0.0,0.0,0.0,0.999999998227263
2017-09-11,0.0003065100438561785,174527.70563385,57777.80571051144,0.3310523420947632,58169.43690128467,0.3332962906377805,58580.46271554385,0.3356513655112306,0.0,0.0,0.0,0.0,0.9999999982437743
2017-09-12,0.0003065100438561785,177021.85102086395,58582.87048826503,0.3309358147054987,59228.50119627455,0.3345829955720767,59210.47902981434,0.33448118799094323,0.0,0.0,0.0,0.0,0.9999999982685186
2017-09-13,0.0003065100438561785,178214.75714456756,58943.07449834641,0.3307418276845159,59787.58199735044,0.3354805345825028,59484.10034236066,0.3337776360130898,0.0,0.0,0.0,0.0,0.9999999982801085
2017-09-14,0.0003065100438561785,178654.16973564684,59143.9791500407,0.3310528897117575,59858.33443079106,0.3350514265598332,59651.855848305015,0.33389568201274783,0.0,0.0,0.0,0.0,0.9999999982843387
2017-09-15,0.0003065100438561785,178170.28892198863,59063.413710593224,0.33149979195719875,59753.30383730979,0.33537187484425424,59353.57106757557,0.33312833147822624,0.0,0.0,0.0,0.0,0.9999999982796792
2017-09-18,0.0003065100438561785,180550.67100843467,59936.794811777094,0.3319666134554386,60510.97661567431,0.3351467833251501,60102.89927447322,0.3328866015217713,0.0,0.0,0.0,0.0,0.99999999830236
2017-09-19,0.0003065100438561785,180959.56754279687,60191.583262984655,0.33262448667572864,60657.90664625839,0.3352014346072794,60110.07732704379,0.33217407702318796,0.0,0.0,0.0,0.0,0.999999998306196
2017-09-20,0.0003065100438561785,180900.23325026906,60126.572615964105,0.33237421276721696,60678.81169906089,0.3354269400809114,60094.848628734006,0.332198845457512,0.0,0.0,0.0,0.0,0.9999999983056403
2017-09-21,0.0003065100438561785,181941.08693569503,60474.99428117702,0.3323877816699601,61101.70794165899,0.33583237833054547,60364.384406348974,0.33177983831482805,0.0,0.0,0.0,0.0,0.9999999983153336
2017-09-22,0.0003065100438561785,182133.14886125273,60621.15374848963,0.3328397610622229,61162.08599145557,0.3358097434424101,60349.908814797476,0.331350493812477,0.0,0.0,0.0,0.0,0.9999999983171101
2017-09-25,0.0003065100438561785,182290.43729333658,60679.754560928865,0.3328740413480096,61277.058067757986,0.3361506998260841,60333.62435813968,0.33097525714446846,0.0,0.0,0.0,0.0,0.9999999983185621
2017-09-26,0.0003065100438561785,181379.13968979145,60381.854292086595,0.3329040726257511,61079.14183895194,0.3367484372426409,59918.143252242866,0.330347488441722,0.0,0.0,0.0,0.0,0.9999999983101141
2017-09-27,0.0003065100438561785,182992.22431075116,60919.97887060984,0.3329102047918583,61799.814836232006,0.3377182558931338,60272.43029739926,0.32937153764001836,0.0,0.0,0.0,0.0,0.9999999983250105
2017-09-28,0.0003065100438561785,183735.52958433604,61118.36659417053,0.33264315689207363,62001.14712880999,0.3374477830666441,60616.01555484546,0.32990905837306894,0.0,0.0,0.0,0.0,0.9999999983317868
2017-09-29,0.0003065100438561785,183459.70832681653,60960.86254421759,0.3322847457907294,61913.369551035685,0.3374766596747376,60585.47592505319,0.33023859286381163,0.0,0.0,0.0,0.0,0.9999999983292787
2017-10-02,0.00029273043685407174,184831.6723201471,61584.22309211346,0.33319085586935215,61789.59639084627,0.33430199280900547,61457.85254445693,0.33250714973787465,0.0,0.0,0.0,0.0,0.9999999984162323
2017-10-03,0.00029273043685407174,185641.93756096606,61807.395897346556,0.33293875677767365,62195.02257234974,0.3350267907644763,61639.51879853933,0.332034450880995,0.0,0.0,0.0,0.0,0.9999999984231449
2017-10-04,0.00029273043685407174,185976.13735714674,61961.500587084294,0.3331690907640158,62198.35952198749,0.33444268929267185,61816.27695534451,0.3323882183692908,0.0,0.0,0.0,0.0,0.9999999984259785
2017-10-05,0.00029273043685407174,186849.097065447,62337.37596748156,0.3336241755861783,62501.92228769022,0.334504813078106,62009.79851754476,0.33187100976904804,0.0,0.0,0.0,0.0,0.9999999984333324
2017-10-06,0.00029273043685407174,186412.7971333299,62191.10635430474,0.3336203700104514,62324.08704250891,0.3343337367441154,61897.60344378582,0.33204589167509874,0.0,0.0,0.0,0.0,0.9999999984296656
2017-10-09,0.00029273043685407174,185870.98282118473,62131.57936679995,0.3342726143895898,62097.98698524323,0.33409188482628277,61641.41617641111,0.3316354992092155,0.0,0.0,0.0,0.0,0.999999998425088
2017-10-10,0.00029273043685407174,186753.07149647406,62452.629098331556,0.3344128618495609,62442.17221373113,0.3343568687431738,61858.26989168093,0.33123026783979204,0.0,0.0,0.0,0.0,0.9999999984325268
2017-10-11,0.00029273043685407174,186533.38734286118,62429.55348338448,0.33468299896701426,62308.185184682065,0.3340323470894534,61795.6483820642,0.33128465237421306,0.0,0.0,0.0,0.0,0.9999999984306808
2017-10-12,0.00029273043685407174,186493.73666785422,62486.9238969073,0.33506178284258764,62065.022664137534,0.33279950186571405,61941.78981407895,0.3321387137220454,0.0,0.0,0.0,0.0,0.9999999984303471
2017-10-13,0.00029273043685407174,186463.55657799676,62418.12592047129,0.3347470522711075,62162.564618198194,0.3333764825632075,61882.865746596835,0.331876463595778,0.0,0.0,0.0,0.0,0.999999998430093
2017-10-16,0.00029273043685407174,185833.6002748189,62203.8010805758,0.33472849360172807,62004.20503994469,0.3336544357330975,61625.59386156797,0.3316170690899457,0.0,0.0,0.0,0.0,0.9999999984247713
2017-10-17,0.00029273043685407174,186578.0097743806,62456.89294450212,0.33474948639460833,62177.66513150423,0.33325291231636867,61943.451405643806,0.33199759972007903,0.0,0.0,0.0,0.0,0.9999999984310561
2017-10-18,0.00029273043685407174,186821.7332744657,62546.00486035463,0.334789768642529,62298.08801039124,0.33346274503762985,61977.64011098939,0.3317474847529441,0.0,0.0,0.0,0.0,0.9999999984331029
2017-10-19,0.00029273043685407174,188486.68390306612,63095.46129182345,0.33474757996311205,62678.66737450128,0.3325363154393194,62712.55494401096,0.33271610304451227,0.0,0.0,0.0,0.0,0.9999999984469438
2017-10-20,0.00029273043685407174,188856.2082865825,63195.421966103866,0.3346218932353396,62913.884168532124,0.33313114109048814,62746.90185921608,0.3322469641241548,0.0,0.0,0.0,0.0,0.9999999984499824
2017-10-23,0.00029273043685407174,190955.14310329527,63858.161688511194,0.33441446326464097,63637.59519256692,0.33325939358513534,63459.38592948671,0.33232614161724355,0.0,0.0,0.0,0.0,0.9999999984670199
2017-10-24,0.00029273043685407174,189917.67175724692,63485.693600272694,0.3342800752181725,63513.483444245714,0.3344264009587731,62918.4944199981,0.3312935222817001,0.0,0.0,0.0,0.0,0.9999999984586456
2017-10-25,0.00029273043685407174,190237.67697144797,63648.485479375624,0.3345735003320524,63420.46552007988,0.3333748946566374,63168.72567926203,0.3320516034725486,0.0,0.0,0.0,0.0,0.9999999984612384
2017-10-26,0.00029273043685407174,189830.24463233698,63535.77854396242,0.33469787002075696,63316.29484295233,0.33354165963165283,62978.170952691806,0.331760468805526,0.0,0.0,0.0,0.0,0.9999999984579357
2017-10-27,0.00029273043685407174,191357.22356390092,64005.27468620039,0.33448057770772777,63776.2822289773,0.3332839024374753,63575.66635599279,0.33223551832503795,0.0,0.0,0.0,0.0,0.999999998470241
2017-10-30,0.00029273043685407174,189930.9751617232,63580.94945988796,0.33475818994637285,63345.20292450928,0.33351696778564865,63004.82248459555,0.33172484072673214,0.0,0.0,0.0,0.0,0.9999999984587536
2017-10-31,0.00029273043685407174,188910.34724427277,63221.34113713255,0.334663199022039,63034.71517140704,0.33367529143281527,62654.29064300274,0.3316615079955725,0.0,0.0,0.0,0.0,0.9999999984504268
2017-11-01,0.00029273043685407174,190158.14408517414,63619.29237164524,0.3345599142109285,63583.328061027234,0.3343707857842128,62955.52335977122,0.33106929846545347,0.0,0.0,0.0,0.0,0.9999999984605948
2017-11-02,0.00029273043685407174,191391.454358044,64020.978130431606,0.3345028039269971,63976.53662559276,0.33427060178930024,63393.939309289206,0.3312265927542173,0.0,0.0,0.0,0.0,0.9999999984705146
2017-11-03,0.00029273043685407174,191494.13151552674,64057.19423828581,0.33451257086221425,64044.61148116097,0.3344468625450702,63392.32550334953,0.3310405650640503,0.0,0.0,0.0,0.0,0.9999999984713347
2017-11-06,0.00029273043685407174,191843.74681573582,64228.68253200355,0.3347968521157722,64256.03312290099,0.3349394191337304,63359.030868100854,0.330263727224618,0.0,0.0,0.0,0.0,0.9999999984741206
2017-11-07,0.00029273043685407174,191134.127328602,63903.523770887055,0.3343386378143905,63827.004894686965,0.3339382965604786,63403.59837029754,0.33172306409358643,0.0,0.0,0.0,0.0,0.9999999984684554
2017-11-08,0.00029273043685407174,191678.15567923032,64122.391868557956,0.3345315570328501,63973.35874684304,0.3337540395260335,63582.40477109889,0.3317144019139187,0.0,0.0,0.0,0.0,0.9999999984728023
2017-11-09,0.00029273043685407174,191409.63273070808,63975.07026233786,0.33423119489677733,63882.484790752605,0.3337474915937387,63552.07738488717,0.3320213119801438,0.0,0.0,0.0,0.0,0.9999999984706599
2017-11-10,0.00029273043685407174,190580.58117095454,63745.00169393914,0.3344779478700331,63652.670270823844,0.33399347341545854,63182.908913461106,0.3315285771785153,0.0,0.0,0.0,0.0,0.999999998464007
2017-11-13,0.00029273043685407174,191416.25933298355,63975.952692898725,0.33422423422039377,63875.25760185578,0.33369818125397477,63565.048745498614,0.3320775829963443,0.0,0.0,0.0,0.0,0.9999999984707129
2017-11-14,0.00029273043685407174,191113.38265885113,63943.11964035148,0.3345821142964843,63538.963708494324,0.3324673700214662,63631.29901727488,0.33295051415033855,0.0,0.0,0.0,0.0,0.9999999984682892
2017-11-15,0.00029273043685407174,189761.832740812,63464.47810029273,0.33444279697159274,63197.41809451524,0.3330354538725078,63099.93625327363,0.3325217476132794,0.0,0.0,0.0,0.0,0.9999999984573799
2017-11-16,0.00029273043685407174,191562.6358243201,63944.00870901372,0.3338020926359357,64114.34336172281,0.3346912777944929,63504.28346085315,0.3315066280414527,0.0,0.0,0.0,0.0,0.9999999984718814
2017-11-17,0.00029273043685407174,190639.5294970316,63741.071174187105,0.33435390520715486,63823.438742259365,0.3347859644358446,63075.01928785469,0.3308601288214825,0.0,0.0,0.0,0.0,0.999999998464482
2017-11-20,0.00029273043685407174,189357.11310113326,63301.20513268867,0.3342953644359813,63484.9475282779,0.335265712962002,62570.96014743625,0.33043892105609934,0.0,0.0,0.0,0.0,0.9999999984540827
2017-11-21,0.00029273043685407174,191341.72697583132,63987.66382870388,0.3344156282063152,64131.77437605,0.3351687861798728,63222.288478347014,0.3304155840839292,0.0,0.0,0.0,0.0,0.9999999984701171
2017-11-22,0.00029273043685407174,190675.91626180508,63733.668985826414,0.3342512795287567,64020.00386561135,0.3357529630418008,62922.24311763688,0.3299957558942175,0.0,0.0,0.0,0.0,0.999999998464775
2017-11-24,0.00029273043685407174,189092.8006852784,63226.771818419256,0.3343690060609574,63408.375744411875,0.33532940183136467,62457.652829716855,0.3303015905595999,0.0,0.0,0.0,0.0,0.9999999984519219
2017-11-27,0.00029273043685407174,189675.1617778156,63448.006701304075,0.33450877862240447,63402.66017619388,0.33426970396083483,62824.49460758722,0.3312215158734356,0.0,0.0,0.0,0.0,0.999999998456675
2017-11-28,0.00029273043685407174,190732.43495650447,63844.97338746228,0.3347357957340701,63876.390482788716,0.3349005138919104,63011.07079352303,0.3303636888392495,0.0,0.0,0.0,0.0,0.9999999984652299
2017-11-29,0.00029273043685407174,192152.325219602,64237.52674408397,0.33430522722360956,64512.166560675905,0.33573450899929486,63402.631622111694,0.3299602622536665,0.0,0.0,0.0,0.0,0.999999998476571
2017-11-30,0.00029273043685407174,194016.7202155275,64922.676200334005,0.3346241299626821,65078.93431003083,0.33542951472294014,64015.109412432204,0.32994635380558796,0.0,0.0,0.0,0.0,0.9999999984912102
2017-12-01,0.00029273043685407174,194773.2095624277,65267.61907276181,0.3350954642036772,65234.657958577205,0.3349262360318015,64270.93223835826,0.32997829826159164,0.0,0.0,0.0,0.0,0.9999999984970703
2017-12-04,0.00029273043685407174,195492.69604704593,65493.93907027212,0.33501987744089834,65722.669951593,0.33618990008596855,64276.08673245039,0.3287902209757348,0.0,0.0,0.0,0.0,0.9999999985026017
2017-12-05,0.00029273043685407174,194099.72911237637,65115.63216537729,0.33547513158906994,65122.50906640711,0.3355105613192466,63861.587587861526,0.32901430558353895,0.0,0.0,0.0,0.0,0.9999999984918555
2017-12-06,0.00029273043685407174,193882.29648416466,65055.75044512076,0.3355424998817991,64936.210446902245,0.3349259402454309,63890.335299411236,0.3295315583629343,0.0,0.0,0.0,0.0,0.9999999984901642
2017-12-07,0.00029273043685407174,194150.62474673573,65208.919577080494,0.335867678314936,65089.00019842519,0.33525001675030425,63852.70467849962,0.32888230342701064,0.0,0.0,0.0,0.0,0.9999999984922509
2017-12-08,0.00029273043685407174,196741.01175107408,66024.19530980769,0.3355893858741795,66093.57077387754,0.33594200917042255,64623.245374658436,0.3284686034675006,0.0,0.0,0.0,0.0,0.9999999985121026
