month,date,equity_jpy,return,year
2018-07,2018-07-31,203209.89621467143,0.0394774194005143,2018
2018-08,2018-08-31,210263.52526915984,0.03471105091770199,2018
2018-09,2018-09-28,216242.02915974244,0.028433385595192817,2018
2018-10,2018-10-31,203056.5419881754,-0.06097559860496249,2018
2018-11,2018-11-30,206155.5971464747,0.015262030604656696,2018
2018-12,2018-12-31,183116.14635607894,-0.11175758072688224,2018
2019-01,2019-01-31,195196.95702637327,0.06597348683169946,2019
2019-02,2019-02-28,205213.63173216453,0.05131573185558369,2019
2019-03,2019-03-29,207711.8451141646,0.012173720434228485,2019
2019-04,2019-04-30,216214.447243299,0.0409346040157752,2019
2019-05,2019-05-31,199134.597366844,-0.07899495197578343,2019
2019-06,2019-06-28,210231.92458763122,0.055727770902330054,2019
2019-07,2019-07-31,215090.36954594663,0.023109929511634375,2019
2019-08,2019-08-30,207591.76246935403,-0.03486258865249092,2019
2019-09,2019-09-30,215833.8770263209,0.039703475990207515,2019
2019-10,2019-10-31,220997.87146747787,0.023925782700586984,2019
2019-11,2019-11-29,229577.97387978729,0.03882436674767731,2019
2019-12,2019-12-31,234262.45387575403,0.020404744918689932,2019
2020-01,2020-01-31,232605.9510965489,-0.007071140730403491,2020
2020-02,2020-02-28,213439.0677341442,-0.08240065773058836,2020
2020-03,2020-03-31,181721.568564491,-0.14860212568563091,2020
2020-04,2020-04-30,198896.34115094002,0.09451147005895377,2020
2020-05,2020-05-29,209790.16299062438,0.054771353644043064,2020
2020-06,2020-06-30,209321.69728506968,-0.0022330203612818122,2020
2020-07,2020-07-31,210839.44607778385,0.007250795366173568,2020
2020-08,2020-08-31,222096.21658998326,0.053390248938742335,2020
2020-09,2020-09-30,217218.26204841482,-0.021963249155989684,2020
2020-10,2020-10-30,209980.6711216086,-0.033319440357151286,2020
2020-11,2020-11-30,234061.32868376665,0.11468035335600923,2020
2020-12,2020-12-31,238805.18688041714,0.02026758637715753,2020
2021-01,2021-01-29,239679.62470179214,0.003661720387224676,2021
2021-02,2021-02-26,252576.79005047766,0.05381001979092748,2021
2021-03,2021-03-31,277590.72586277034,0.09903497390751403,2021
2021-04,2021-04-30,283703.0073268623,0.022019040604092988,2021
2021-05,2021-05-28,290541.72902752506,0.02410521398803378,2021
2021-06,2021-06-30,295892.05485933507,0.018414999627482498,2021
2021-07,2021-07-30,298942.6594809419,0.010309856488228686,2021
2021-08,2021-08-31,305931.2959270564,0.02337784931146647,2021
2021-09,2021-09-30,295844.05667084036,-0.03297223720001874,2021
2021-10,2021-10-29,315988.002428305,0.0680897429008589,2021
2021-11,2021-11-30,312709.624978241,-0.010375006091593142,2021
2021-12,2021-12-31,335207.54618785565,0.07194508711134207,2021
2022-01,2022-01-31,319082.298611937,-0.04810526421407535,2022
2022-02,2022-02-28,310085.7791968018,-0.028194981214161863,2022
2022-03,2022-03-31,337904.5863673184,0.0897132633511093,2022
2022-04,2022-04-29,338847.9443593991,0.0027917880672243545,2022
2022-05,2022-05-31,335199.999475674,-0.010765728240204053,2022
2022-06,2022-06-30,329336.8212834466,-0.017491581746416074,2022
2022-07,2022-07-29,345835.7214354675,0.05009734437747837,2022
2022-08,2022-08-31,342826.83012439765,-0.008700348531322177,2022
2022-09,2022-09-30,324244.3183340292,-0.054203784994382276,2022
2022-10,2022-10-31,363979.9430314487,0.1225484070209204,2022
2022-11,2022-11-30,363449.00910518144,-0.0014586900636482936,2022
2022-12,2022-12-30,330060.88942920114,-0.0918646600748273,2022
2023-01,2023-01-31,341106.36083270574,0.03346495073259481,2023
2023-02,2023-02-28,344140.55849913653,0.008895165892021772,2023
2023-03,2023-03-31,345116.7854835764,0.002836710060265535,2023
2023-04,2023-04-28,349078.4767256874,0.011479277186010828,2023
2023-05,2023-05-31,357262.94135585293,0.023445915964039887,2023
2023-06,2023-06-30,392021.81373961864,0.09729212957787303,2023
2023-07,2023-07-31,392394.5911579605,0.0009509098863296206,2023
2023-08,2023-08-31,401864.4353090878,0.024133472694365388,2023
2023-09,2023-09-29,395464.6360419353,-0.015925269082918914,2023
2023-10,2023-10-31,387024.61091558315,-0.02134204770071313,2023
2023-11,2023-11-30,411254.12056240626,0.06260457077782067,2023
2023-12,2023-12-29,415337.9595397903,0.009930208047032485,2023
2024-01,2024-01-31,437951.5567307789,0.05444625676893411,2024
2024-02,2024-02-29,464369.48523358203,0.060321576888566764,2024
2024-03,2024-03-28,484689.87345987523,0.04375909458407223,2024
2024-04,2024-04-30,475679.7271831729,-0.018589507992780918,2024
2024-05,2024-05-31,496177.2886417699,0.04309109740702466,2024
2024-06,2024-06-28,516504.0119668006,0.040966654037456696,2024
2024-07,2024-07-31,504206.9000371337,-0.02380835704032691,2024
2024-08,2024-08-30,492536.77534495224,-0.02314550770987467,2024
2024-09,2024-09-30,490710.76206926047,-0.0037073643372373954,2024
2024-10,2024-10-31,518861.9466583522,0.0573681825733392,2024
2024-11,2024-11-29,540241.7510374134,0.041205188618580246,2024
2024-12,2024-12-31,530225.2758311646,-0.018540727714980165,2024
2025-01,2025-01-31,538955.0275694353,0.016464231593988465,2025
2025-02,2025-02-28,529810.9565286163,-0.016966296950706172,2025
2025-03,2025-03-31,511458.89384544094,-0.034638888563989334,2025
2025-04,2025-04-30,476810.03230143053,-0.06774515403085557,2025
2025-05,2025-05-30,497647.2034773481,0.04370120124222687,2025
2025-06,2025-06-30,518138.77254223474,0.041176899863397676,2025
2025-07,2025-07-31,533438.3080972383,0.029527872388195986,2025
2025-08,2025-08-29,542882.7793537165,0.017704898791701673,2025
2025-09,2025-09-30,567273.7861200243,0.04492868017538587,2025
2025-10,2025-10-31,593650.9152267012,0.046498057467256215,2025
2025-11,2025-11-28,614343.2235397137,0.034856020233895446,2025
2025-12,2025-12-31,620559.7651292831,0.010119004086593497,2025
2026-01,2026-01-30,628759.3416482308,0.01321319392539011,2026
2026-02,2026-02-27,653983.7188467914,0.04011769770678453,2026
2026-03,2026-03-31,634379.5349825996,-0.02997656256452541,2026
2026-04,2026-04-30,694086.4677360064,0.09411863003279963,2026
2026-05,2026-05-29,749435.7239900447,0.07974403597663882,2026
2026-06,2026-06-30,770728.1073552525,0.02841122018022535,2026
2026-07,2026-07-31,754320.3555352634,-0.021288638189532416,2026
2026-08,2026-08-10,766331.4262637522,0.01592303673147688,2026
