entry_date,exit_date,holding_days,exit_reason,exit_conditions,multiple_exit_conditions,quantity,entry_raw_price_usd,exit_raw_price_usd,entry_usdjpy,exit_usdjpy,gross_pnl_jpy,net_pnl_jpy,gross_return,net_return,usd_asset_return,fx_contribution,commission_jpy,slippage_jpy,fx_cost_jpy,mfe,mae
2012-05-07,2012-05-14,5,TIME_EXIT,TIME_EXIT,False,2.59065685031269,111.663446049,109.863873994,80.20999908447266,79.86900329589844,-492.6279927715914,-600.5376166631504,-0.020298809320968725,-0.02580878227608252,-0.01611603545004614,-0.004182773870922585,60.63525823409452,22.967783096493626,45.935566192991274,0.007188150120467363,-0.019536455485134274
2012-05-14,2012-05-18,4,STOP_LOSS,STOP_LOSS,False,2.627271917346808,109.863873994,107.458991338,79.86900329589844,80.3499984741211,-386.3107662171351,-497.82055835236315,-0.015999183365451475,-0.021533338002651004,-0.021889658252278066,0.005890474886826591,60.37480295287445,22.869151333176482,45.73830266636025,0.009174513327920186,-0.03592243786268701
2012-05-18,2012-05-25,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,2.655616123093149,107.458991338,108.366957239,80.3499984741211,79.41999816894531,-77.50404839055773,-203.00967107322867,-0.003222745160306295,-0.008828756226428425,0.00844941767733598,-0.011672162837642275,60.436294946701,22.892517490699667,45.78503498140711,0.013651657840579645,-0.014346826744858543
2012-06-01,2012-06-08,5,TIME_EXIT,TIME_EXIT,False,2.7364767561399326,105.855736234,107.737107019,78.98200225830078,79.2699966430664,516.2566310174916,361.10919687241403,0.02148410497290043,0.01573913921596537,0.01777296962765562,0.0037111353452448093,61.048676630428496,23.124621606578287,46.24924321316348,0.03132113719879026,-0.018032132227403186
2012-06-27,2012-07-02,3,RSI_EXIT,RSI_EXIT,False,2.6622808616396543,108.317878001,111.638906431,79.6500015258789,79.31300354003906,635.3589595699887,472.8182131572721,0.026299313744137853,0.020527266597127003,0.03066002114599531,-0.004360707401857455,61.43480897114612,23.270911990354005,46.54182398071702,0.0314281010781885,-0.009104419247436879
2012-07-11,2012-07-19,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,2.643306577675503,109.782075264,112.595951569,79.55799865722656,79.09600067138672,478.462764881544,322.7550566838654,0.019675570668323594,0.01394077635468327,0.02563147306364244,-0.005955902395318846,61.548326739352696,23.31387368978923,46.627747379587625,0.029065975170879943,-0.012489880536800668
2012-08-24,2012-08-31,5,TIME_EXIT,TIME_EXIT,False,2.570118996670904,114.771797782,115.573425334,78.53900146484375,78.72000122070312,227.39359865490405,84.30503649453749,0.009305215072036521,0.003628745050960225,0.006984534245273677,0.0023206808267628443,61.445860217579025,23.27500094608709,46.55000189217631,0.012108869657848187,-0.001354571807487992
2012-09-24,2012-10-01,5,TIME_EXIT,TIME_EXIT,False,2.4972806002932195,118.739036177,118.199164561,78.19999694824219,77.61000061035156,-295.32778863919884,-409.576509051607,-0.012057113985170287,-0.017613439357568983,-0.004546707076139911,-0.007510406909030376,60.848061921289144,23.048438407732426,46.09687681547128,0.00693659783639311,-0.015647866334668636
2012-10-12,2012-10-17,3,RSI_EXIT,RSI_EXIT,False,2.5201257328248103,117.332098025,119.123490207,78.07499694824219,78.78900146484375,599.5765083985025,435.016956514708,0.024552443670584845,0.018790221158832443,0.015267707747101955,0.00928473592348289,61.695196267649976,23.36953423081012,46.73906846162772,0.0195682972771114,-0.006492292064237404
2012-10-24,2012-11-02,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,2.4974644834364814,116.105117078,117.561134468,79.98999786376953,79.86000061035156,267.6906213470975,121.17410853886031,0.01089496076725327,0.005209549799825464,0.012540510070902622,-0.0016455493036493518,61.567073033027185,23.32092417334424,46.6418483466946,0.01203449282449065,-0.011343982793015073
2012-12-27,2013-01-03,4,RSI_EXIT,RSI_EXIT,False,2.3558114613338446,115.982418983,119.417965635,85.0,86.5999984741211,1207.2737765059464,1003.8726596972483,0.04900235868957825,0.043102626525096666,0.02962127089713107,0.019381087792447182,62.81492055022105,23.793815028701196,47.58763005740741,0.03178539794361379,-0.016360357804167225
2013-03-22,2013-03-27,3,RSI_EXIT,RSI_EXIT,False,1.9314390364508436,126.665333095,127.000707887,95.95500183105467,93.96299743652344,-453.06497854435656,-557.668422833598,-0.018167019073860424,-0.023688981507725027,0.002647723602072549,-0.020814742675932973,61.41145195459378,23.261807001275287,46.523614002553686,0.008665831758371878,-0.003727067689927588
2013-04-19,2013-04-23,2,RSI_EXIT,RSI_EXIT,False,1.8836366615004707,126.379037541,128.383106421,98.02899932861328,99.7969970703125,848.5159148753883,663.7393144980233,0.034179060707117515,0.02836269678977632,0.01585760517720236,0.018321455529915154,62.65939679104511,23.734819397398784,47.46963879480073,0.021689802346909648,-0.0029580678976312003
2013-05-28,2013-06-03,4,STOP_LOSS,STOP_LOSS,False,1.7019417906855587,136.636598257,134.010859031,101.06099700927734,101.0999984741211,-471.67213417176026,-574.0317411880715,-0.018838450178428334,-0.024356636392296127,-0.019216954018873134,0.00037850384044479934,61.45980933626548,23.280120126295525,46.5602402525972,0.003928112575607434,-0.02670791041103071
2013-06-06,2013-06-10,2,RSI_EXIT,RSI_EXIT,False,1.7670415882964043,131.859552437,135.221480232,100.25,97.3270034790039,-109.75164698554727,-234.32601767733286,-0.004404191435670501,-0.010003557886998693,0.025496277917417265,-0.029900469353087766,61.53040067280223,23.30694423311904,46.613888466245896,0.02554181966403979,-0.00639010519480987
2013-06-25,2013-06-28,3,RSI_EXIT,RSI_EXIT,False,1.8261551028309566,129.634626987,131.393299677,98.4229965209961,97.7699966430664,170.30733016358863,27.551193726420024,0.006841745655136622,0.0011791305216442005,0.013566380610454898,-0.006724634955318276,61.72222652184489,23.379671111381647,46.75934222276595,0.020564932069615294,-0.007184948667431912
2013-08-12,2013-08-19,5,TIME_EXIT,TIME_EXIT,False,1.7483719917031313,137.798140221,135.49141604,96.73999786376952,97.05500030517578,-337.57470386151545,-446.0937747124226,-0.013538211081309037,-0.019086206561878094,-0.016739878907658046,0.0032016678263490084,61.113744880797334,23.14906690497158,46.29813380994706,0.008044001268119105,-0.02245244468167873
2013-08-19,2013-08-26,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,1.7639097266659467,135.49141604,136.432101433,97.05500030517578,98.87899780273438,642.8017473103173,467.4790473851717,0.025866687724189763,0.02009707372484848,0.006942767449727771,0.01892392027446199,62.028042220033,23.495620536378993,46.991241072758186,0.009516975395422511,-0.009249299522452237
2013-09-03,2013-09-05,2,RSI_EXIT,RSI_EXIT,False,1.7531466201139194,135.156041248,135.663193373,98.38500213623048,99.5540008544922,392.14682913622164,232.9958888790825,0.015678809409590322,0.009966493425723755,0.0037523452175505234,0.011926464192039798,62.026342530419875,23.494918092809737,46.989836185629116,0.006577749680025002,-0.00975494217473638
2013-09-26,2013-10-03,5,TIME_EXIT,TIME_EXIT,False,1.7088085463114089,138.501609297,138.068076029,98.74500274658205,97.9260025024414,-286.2033059903042,-397.43828168442997,-0.011398298909446658,-0.016958329547577478,-0.0031301677301838193,-0.008268131179262839,61.346012067180325,23.237059187747075,46.47411837549967,0.004517821408428047,-0.01513925295772589
2013-10-09,2013-10-11,2,RSI_EXIT,RSI_EXIT,False,1.7636764602094894,135.622294008,138.166234505,97.29000091552734,97.47899627685548,519.1971762291323,349.9544578518544,0.020736575565040605,0.014995814015326792,0.018757539205537466,0.001979036359503139,62.072554308188074,23.512451818432986,47.02490363687174,0.02674838696491455,-0.008155753249213138
2013-12-05,2013-12-10,3,RSI_EXIT,RSI_EXIT,False,1.5550989567075335,146.755101134,148.039341192,102.35099792480467,103.13099670410156,413.71466200299255,251.15132417689165,0.01643841726237416,0.010721829140466488,0.00875090574757853,0.007687511514795631,62.172802128717066,23.550399830462823,47.100799660933404,0.012090799811709907,-0.004065215596555372
2013-12-16,2013-12-19,3,RSI_EXIT,RSI_EXIT,False,1.5453236130625636,146.378826977,148.211118524,103.54000091552734,102.6240005493164,89.96208088694402,-48.95320248583448,0.003559897216016683,-0.0020842603547880367,0.012517462974941829,-0.008957565758925146,61.94150362622678,23.462711611614772,46.92542322323828,0.015027551881863221,-0.009603887636058572
2014-01-24,2014-01-28,2,STOP_LOSS,STOP_LOSS,False,1.5060525357658323,148.546493316,145.716257265,104.63500213623048,102.0500030517578,-1094.880390449598,-1142.468382520674,-0.043287081414040585,-0.048667765195350765,-0.01905286343568746,-0.024234217978353123,60.46239699131482,22.902169777899307,45.80433955580343,-0.00016951876403736854,-0.025157025011586787
2014-01-28,2014-02-04,5,TIME_EXIT,"TIME_EXIT,STOP_LOSS",True,1.5550416996240581,145.716257265,143.106877785,102.0500030517578,102.19200134277344,-413.8447169594656,-511.82880780271444,-0.016540723171716842,-0.022071832115275636,-0.0179072639455361,0.001366540773819258,60.54274384191886,22.932761893933392,45.86552378786757,0.008870214047707714,-0.024682112741522766
2014-03-14,2014-03-21,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,1.4800971088666703,151.16405267,153.55257558,102.78299713134766,102.46800231933594,316.13242840053135,161.25108331226147,0.012687782783257662,0.006992288740586661,0.015800865799849184,-0.0031130830165915224,61.09546677749173,23.142295207555385,46.284590415120675,0.02232433566402192,-0.0024468285319385608
2014-03-28,2014-04-01,2,RSI_EXIT,RSI_EXIT,False,1.4930645429526446,151.409448859,153.47077685,101.90299987792967,102.88899993896484,585.436902368594,408.11256036650593,0.02342186121815648,0.01766599725612905,0.013614262561113977,0.009807598657042504,61.52850817856066,23.30638798799659,46.61277597599553,0.017103549795350448,-0.0010397286447134668
2014-04-09,2014-04-14,3,STOP_LOSS,STOP_LOSS,False,1.478698978263434,151.818442508,149.634416423,103.06900024414062,101.37999725341795,-767.7550622429881,-835.0872994202764,-0.03053714405125796,-0.035989535217142876,-0.014385775857797434,-0.016151368193460525,60.153023384762335,22.785059485816348,45.5701189716348,0.007955074188010558,-0.023602422923824418
2014-07-30,2014-08-01,2,STOP_LOSS,STOP_LOSS,False,1.3862898142090092,162.466082917,158.266145224,101.80999755859376,102.83999633789062,-399.0917076412952,-495.07895975156134,-0.01599582639699426,-0.02152999991424187,-0.02585116608705107,0.009855339690056808,60.051717421757274,22.746770963021973,45.493541926048366,0.0007137878891285698,-0.03134384141267865
2014-08-01,2014-08-08,5,TIME_EXIT,TIME_EXIT,False,1.4012421352493523,158.266145224,157.353829991,102.83999633789062,102.11299896240234,-317.90303144788413,-419.5717254101546,-0.012792895545955973,-0.0183450827826257,-0.005764437060805316,-0.007028458485150657,59.82486475670784,22.66086067889443,45.32172135779087,0.008531878638385004,-0.010932838523730393
2014-09-15,2014-09-17,2,RSI_EXIT,RSI_EXIT,False,1.296583235610147,163.477026823,165.013990323,107.1050033569336,107.13800048828124,240.58805180071067,91.83709132266813,0.009712687971468403,0.004033926267297927,0.009401709401432479,0.00031097857003592466,60.224575546597016,22.812394346904846,45.624788693816626,0.013470137733413434,-0.0031128226748612375
2014-09-26,2014-10-03,5,TIME_EXIT,TIME_EXIT,False,1.279878817376159,162.424694347,161.582431061,109.31600189208984,109.0199966430664,-195.6484115483836,-306.72213656039094,-0.007879314658439274,-0.013459136543367833,-0.005185561773018543,-0.0026937528854207304,59.75786655217222,22.635510747752157,45.27102149550401,0.008087720246993335,-0.022603593985579096
2014-12-11,2014-12-16,3,STOP_LOSS,STOP_LOSS,False,1.1272629481397363,168.353567277,163.977101187,119.34200286865234,118.16500091552734,-882.2723590871719,-931.7931255646508,-0.03560173151888335,-0.04102563875493237,-0.025995683731483976,-0.009606047787399374,58.728415962352386,22.24541052482904,44.490821049664305,0.01082478184168223,-0.030012166761261172
2014-12-16,2014-12-19,3,RSI_EXIT,RSI_EXIT,False,1.1568885117077874,163.977101187,171.399960855,118.16500091552734,118.7959976196289,1248.9189297091143,1010.2118999227678,0.05084935039834759,0.044939230500891325,0.045267660022449974,0.005581690375897619,60.68283782962658,22.986208383647934,45.97241676730765,0.0719285336660167,-0.004123680935177454
2015-01-02,2015-01-06,2,STOP_LOSS,STOP_LOSS,False,1.1053858634456217,171.358445581,167.796435059,119.6729965209961,120.43399810791016,-362.15835716629226,-456.96725851295923,-0.014560073639905968,-0.02010232202624329,-0.02078689795488531,0.00622682431497934,59.40840060550034,22.503099535145978,45.00619907029637,0.001921754505070039,-0.03694339476514097
2015-01-06,2015-01-13,5,TIME_EXIT,TIME_EXIT,False,1.1160808775634767,167.796435059,169.481955189,120.43399810791016,118.21199798583984,-212.8906493646282,-320.40553016090416,-0.008590241447278824,-0.014166064983101356,0.010045029439435416,-0.01863527088671424,59.28748119190074,22.457330802838555,44.9146616056844,0.02091563946139363,-0.016499469601164662
2015-01-16,2015-01-22,3,RSI_EXIT,RSI_EXIT,False,1.1600237104737223,165.039820855,169.374015477,117.38999938964844,118.64900207519533,921.6266190654387,708.4592954329346,0.037268118738967404,0.03143438153845168,0.026261508280525314,0.01100661045844209,60.43727267287322,22.89311570945943,45.786231418922185,0.0371631611393517,-0.0016060038587037972
2015-02-02,2015-02-04,2,RSI_EXIT,RSI_EXIT,False,1.1532302998377983,166.102611874,169.315894093,118.2480010986328,117.5749969482422,338.04864612668825,178.15905929329892,0.013543598188898276,0.007843290923803314,0.019345163707825908,-0.005801565518927632,60.2032341270152,22.8043320449625,45.60866408992902,0.02613027402587198,-0.011441542414391326
2015-03-09,2015-03-16,5,TIME_EXIT,TIME_EXIT,False,1.0960615736761925,172.487661038,171.63244639,120.04499816894533,121.31800079345705,140.0911716759474,-1.4091612579250068,0.005593680203262341,-6.191564011226447e-05,-0.004958120730801596,0.010551800934063937,60.083238439105216,22.75883417669695,45.51766835339987,0.00455211885643747,-0.016569504790991174
2015-03-26,2015-04-02,5,TIME_EXIT,TIME_EXIT,False,1.1083202007524802,170.938894764,171.489342025,119.79100036621094,120.02200317382812,129.27845127078763,-11.342982376878354,0.005154732167763854,-0.0004983949720641645,0.0032201405172296305,0.001934591650534223,60.06916524466147,22.753500930253708,45.50700186051061,0.017299702999983957,-0.004596062619536823
2015-05-01,2015-05-08,5,TIME_EXIT,TIME_EXIT,False,1.0921701274821887,174.641903609,175.87623989,118.97000122070312,119.39700317382812,268.25363105681754,113.73818940533965,0.010682336781457247,0.004998121640290121,0.0070678127957395365,0.0036145239857177103,60.227170001306334,22.813382571565942,45.62676514313715,0.012005935907221543,-0.013100899409119071
2015-05-27,2015-06-03,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,1.0605141693537923,176.184823961,176.810332212,121.5999984741211,124.84700012207033,764.1160107791948,559.4216765027704,0.030347413502048726,0.024552599290551314,0.0035502958594120226,0.026797117642636703,60.891908181481384,23.06528911276855,46.130578225545236,0.007685506355116889,-0.0051364850120518835
2015-06-05,2015-06-12,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,1.0502758826880105,175.100609659,175.67607725,124.3040008544922,122.86599731445312,-211.07731755742861,-318.5885088102077,-0.00831996418101233,-0.013897307792998692,0.003286496786736981,-0.01160646096774931,60.0994595618315,22.76489925513252,45.52979851027237,0.009688059047602948,-0.011258838309830543
2015-06-30,2015-07-08,5,RSI_EXIT,"RSI_EXIT,TIME_EXIT",True,1.069636409132569,173.698271927,172.994293598,122.61199951171876,122.61100006103516,-102.813156899163,-220.7334905739226,-0.004060998733532051,-0.009662295347368177,-0.0040528804414119435,-8.118292120107284e-06,60.018658966176915,22.734317389518843,45.46863477904279,0.004370920780734089,-0.015690456422765675
2015-07-24,2015-07-31,5,TIME_EXIT,TIME_EXIT,False,1.0392864131106088,176.246003021,177.184640793,124.06800079345705,123.94000244140624,108.46393343237287,-30.987171147316985,0.004288551708983235,-0.0013597039139497946,0.0053257251563778585,-0.0010371734473946237,60.1240217033092,22.774275010109534,45.548550020223544,0.00496589555998761,-0.0197008010466847
2015-08-07,2015-08-11,2,RSI_EXIT,RSI_EXIT,False,1.044043130475369,174.452534422,175.131370667,124.7300033569336,124.3000030517578,10.89647242043793,-118.3789157009378,0.0004303738256965506,-0.005196182879244726,0.0038912375062312154,-0.003460863680534665,59.98794463843975,22.72270874672383,45.44541749345618,0.011552256155428875,-0.0066938091332171545
2015-11-10,2015-11-16,4,STOP_LOSS,STOP_LOSS,False,1.0534625944151952,174.812428301,170.440222129,123.1999969482422,122.55999755859376,-761.5576514951899,-808.4053844023183,-0.03007571688102184,-0.035530703176169465,-0.025010842847350334,-0.005064874033671507,58.99686064709287,22.347125107868244,44.69425021573856,0.00638804013706884,-0.026172422917609905
2016-03-29,2016-03-30,1,RSI_EXIT,RSI_EXIT,False,1.147619090046987,172.712963969,175.728370817,113.4499969482422,113.36399841308594,419.3803900741259,247.3714330560033,0.016687800106133244,0.01096980942114012,0.017459064905754662,-0.0007712647996214184,59.8601767836974,22.674403201465502,45.34880640293805,0.019760390076210443,-0.0022743609463207193
2016-04-29,2016-05-06,5,TIME_EXIT,TIME_EXIT,False,1.1482559188315689,176.086130951,173.820316766,111.5199966430664,106.91999816894533,-1352.2623333963784,-1332.0268104473143,-0.05358507401319679,-0.05890784048129605,-0.01286764705864607,-0.04071742695455072,57.93378816417342,21.9443146638298,43.888629327667985,0.006559413790221402,-0.01423127445593142
