date,cash_jpy,equity_jpy,SPY_value_jpy,SPY_weight,QQQ_value_jpy,QQQ_weight,GLD_value_jpy,GLD_weight,IEF_value_jpy,IEF_weight,market_weight
2007-02-26,0.0,101689.02073955376,25156.047220400822,0.24738213661070224,25422.28231901076,0.2500002668343359,25990.679401495297,0.25558982879835873,25120.011798646883,0.24702776775660312,1.0
2007-02-27,0.0,96739.38946588642,23662.54837666437,0.24460096871924736,23843.099964377023,0.24646733968467835,24436.356490227277,0.25259986263242196,24797.384634617745,0.2563318289636523,1.0
2007-02-28,0.0,97901.9527087227,24034.66814916928,0.24549733160764503,24051.589369764293,0.2456701700457644,24970.69814708127,0.25505822362270897,24844.997042707855,0.25377427472388153,1.0
2007-03-01,0.0,96684.78158278816,24296.781261367254,0.25129892071548693,24423.595229093473,0.2526105435546784,23945.308638823994,0.24766367826275093,24019.096453503447,0.24842685746708384,1.0
2007-03-02,0.0,94864.0474963472,23870.6547239618,0.251630152349139,23939.835528111205,0.25235941497260095,23073.34031633132,0.24322534116225406,23980.216927942864,0.252785091516006,1.0
2007-03-05,0.0,92893.15544572366,23320.623947288757,0.2510478176286596,23425.798425560373,0.25218002675393864,22479.68829647149,0.24199509843979944,23667.04477640304,0.25477705717760235,1.0
2007-03-06,0.0,95062.41130132374,23963.824183654386,0.2520851707379391,24068.112999813908,0.25318222702687493,23151.409157520582,0.24353904809059057,23879.06496033485,0.25119355414459527,1.0
2007-03-07,0.0,94151.1807646811,23716.360496805784,0.2518965806289972,23746.955345112434,0.2522215351123947,22988.948451406974,0.24417058038671788,23698.916471355922,0.25171130387189034,1.0
2007-03-08,0.0,95771.41482314162,24218.71504771166,0.25288041418658874,24213.355435290814,0.25282445163836137,23344.234149609903,0.2437494965770219,23995.110190529238,0.2505456375980279,1.0
2007-03-09,0.0,96490.58742701143,24467.543711968116,0.25357440932232017,24431.95370534676,0.2532055649866146,23493.27677530928,0.24347739403162352,24097.81323438727,0.2497426316594417,1.0
2007-03-12,0.0,96186.95764596833,24348.716873572735,0.25313948449427137,24438.629435908693,0.25407425324604843,23387.959304587028,0.2431510453908959,24011.652031899863,0.24963521686878418,1.0
2007-03-13,0.0,93846.31875212694,23560.757031882822,0.2510568059053338,23638.197257762775,0.25188198719011595,22846.565326348406,0.24344657979278073,23800.799136132933,0.25361462711176946,1.0
2007-03-14,0.0,95431.466163298,23989.98122080472,0.2513843932750038,24247.59950967979,0.2540839042354059,23170.46944962982,0.2427969555658043,24023.415983183666,0.25173474692378595,1.0
2007-03-15,0.0,95305.66831431753,24000.17186100487,0.25182313167200554,24167.365005606123,0.25357741499595066,23163.2149642066,0.24304131510640536,23974.916483499936,0.2515581382256384,1.0
2007-03-16,0.0,95019.85609104624,23754.985375187305,0.25000022471540817,24063.695225838317,0.25324912303362085,23313.041565452466,0.24534915673955923,23888.133924568137,0.2514014955114116,1.0
2007-03-19,0.0,96282.35034882325,24220.52306976607,0.2515572478446678,24497.128250058497,0.25443010231166313,23530.396784142322,0.2443895137467415,24034.302244856353,0.2496231360969274,1.0
2007-03-20,0.0,96525.41628946607,24279.00045585412,0.2515296114656976,24600.61943393374,0.25486157304061724,23650.415084472726,0.24501748859127917,23995.381315205475,0.2485913269024059,1.0
2007-03-21,0.0,97775.78334362518,24712.247017201327,0.2527440453261531,25118.463074281834,0.25689861247140305,23882.252343030275,0.2442552902808051,24062.82090911175,0.24610205192163878,1.0
2007-03-22,0.0,98126.88528836955,24836.289835590138,0.25310382330594416,25171.16270056734,0.2565164748335362,23998.67237959128,0.24456775845952294,24120.76037262079,0.24581194340099669,1.0
2007-03-23,0.0,97788.5847278515,24864.29326692519,0.2542658055244715,25081.48595494425,0.2564868488970033,23768.00477129274,0.243055003172812,24074.800734689306,0.24619234240571314,1.0
2007-03-26,0.0,98190.23996875975,24846.07080391501,0.25304012712281837,25200.758695819462,0.25665237913500716,24033.973273216758,0.24476947281994033,24109.437195808525,0.24553802092223417,1.0
2007-03-27,0.0,97587.8771681596,24709.434925061847,0.2532018898462513,24942.581824982288,0.25559098679851605,23907.743549248546,0.24498681847594309,24028.116868866917,0.24622030487928956,1.0
2007-03-28,0.0,96533.8402786303,24346.233751455475,0.25220413568116384,24486.459107423358,0.25365673878452266,23855.481098116343,0.24712039870434152,23845.66632163513,0.24701872682997203,1.0
2007-03-29,0.0,97324.94971499685,24603.462954813072,0.25279707851749256,24747.990769238575,0.25428208123106943,23936.21283832597,0.2459411785818537,24037.28315261923,0.24697966166958435,1.0
2007-03-30,0.0,97170.51595201297,24573.20159238876,0.25288742528159547,24689.190455212727,0.25408108841786253,23934.48846370905,0.24631430870994803,23973.63544070243,0.246717177590594,1.0
2007-04-02,0.0,97254.18269802228,24322.716876958322,0.2500943013678006,24277.27453291774,0.24962704800367863,24363.415064613713,0.2505127737309046,24290.776223532506,0.24976587689761617,1.0
2007-04-03,0.0,98733.66917209826,24816.222960042687,0.25134508995899496,24832.939664046015,0.25151440103740924,24585.594125982007,0.24900922179978902,24498.912422027555,0.24813128720380676,1.0
2007-04-04,0.0,99185.67682605839,24822.9547319836,0.2502675338447862,24915.169753965387,0.25119725499941936,24930.603740009963,0.2513528620037617,24516.948600099444,0.2471823491520327,1.0
2007-04-05,0.0,99270.00899026079,24873.908441596708,0.2505682098209243,25024.763642770686,0.2520878551066297,24932.877599310155,0.25116223774852564,24438.45930658323,0.2461816973239203,1.0
2007-04-09,0.0,99445.99024686393,25019.2027500984,0.251585837578679,25072.828093926495,0.2521250784640578,24920.182889981475,0.2505901226195225,24433.77651285757,0.2456989613377408,1.0
2007-04-10,0.0,99810.62435117447,25027.63921157991,0.2507512539298669,25183.95325994689,0.25231736023751816,25135.06207573025,0.25182752075866044,24463.969803917415,0.2451038650739544,1.0
2007-04-11,0.0,99520.52430381103,24961.099608754175,0.25081358627647743,24949.451272427552,0.25069654171297545,25140.949504282766,0.252620750143295,24469.02391834655,0.24586912186725218,1.0
2007-04-12,0.0,99580.32083687051,25011.07088172089,0.2511647951274758,25089.701410372454,0.25195441428104703,25046.181250589652,0.2515173785352585,24433.367294187516,0.24536341205621867,1.0
2007-04-13,0.0,100215.51263044184,25173.74393241472,0.2511960800444766,25189.95562087253,0.2513578482980362,25413.00227525818,0.2535835182420514,24438.810801896412,0.2438625534154359,1.0
2007-04-16,0.0,101375.64410294447,25525.76542019907,0.25179386672284204,25538.776878324476,0.25192221567924616,25736.67727318291,0.2538743650008078,24574.424531238008,0.24240955259710395,1.0
2007-04-17,0.0,100769.47980142174,25420.521045277634,0.2522640892398353,25423.420505349157,0.2522928624366131,25413.11652760762,0.2521906094750831,24512.421723187337,0.24325243884846864,1.0
2007-04-18,0.0,100488.92417897735,25344.644595592825,0.2522133140807872,25230.850870137077,0.2510809134069271,25447.711365254905,0.2532389671117472,24465.717347992548,0.2434668054005385,1.0
2007-04-19,0.0,100073.48195874138,25294.979184462045,0.2527640558653764,25268.10483015348,0.25249550965530604,25088.949598339248,0.250705272838243,24421.448345786604,0.2440351616410745,1.0
2007-04-20,0.0,101212.6517734825,25622.32167518747,0.25315334818547325,25498.808596347873,0.251933015779639,25612.12863547749,0.2530526390396167,24479.39286646968,0.24186099699527117,1.0
2007-04-23,0.0,100965.98671077103,25506.415416714408,0.2526238414306844,25519.503223631626,0.2527534673308869,25428.789259037683,0.2518550066952889,24511.278811387307,0.2427676845431398,1.0
2007-04-24,0.0,100881.2855435097,25497.38408294256,0.25274642314055007,25631.57908446139,0.2540766500582171,25212.198244268817,0.2499194782108015,24540.12413183692,0.2432574485904312,1.0
2007-04-25,0.0,101680.09275872559,25774.92989971156,0.253490424727211,26024.050657712734,0.2559404692860049,25314.416852344053,0.24896138630018824,24566.695348957244,0.24160771968659592,1.0
2007-04-26,0.0,102121.37454928216,25989.055771979798,0.2544918327498411,26348.813710231065,0.2580146793609358,25112.665863441907,0.24590998676112544,24670.83920362938,0.24158350112809757,1.0
2007-04-27,0.0,102328.37331380174,25957.35426005831,0.2536672226817981,26349.319396370334,0.25749768654649785,25361.179445115253,0.24784112777149575,24660.520212257852,0.24099396300020842,1.0
2007-04-30,0.0,101590.65239674387,25716.24427385882,0.2531359300010073,25971.64907382598,0.2556499880756589,25159.452386068544,0.24765519063518626,24743.306662990522,0.2435588912881475,1.0
2007-05-01,0.0,101958.84409619366,25537.336339964175,0.2504671033330942,25573.49921481269,0.2508217844318167,25384.011535129852,0.24896331220841578,25463.99700628694,0.24974780002667338,1.0
2007-05-02,0.0,102548.4045139112,25763.967050555824,0.25123713209073684,25826.037270915556,0.2518424093805587,25448.837706781396,0.2481641506507216,25509.562485658425,0.2487563078779829,1.0
2007-05-03,0.0,103244.87212181395,25946.634824610497,0.2513116079411405,25965.52882688953,0.2514946097880191,25808.592432331057,0.24997456921522132,25524.11603798287,0.24721921305561906,1.0
2007-05-04,0.0,103621.19855815211,26025.5263280705,0.2511602518616401,25968.802417460694,0.25061283577883947,26056.777180676327,0.2514618393074588,25570.092631944583,0.24676507305206155,1.0
2007-05-07,0.0,103481.35562682964,25983.08527517861,0.2510895331607153,25921.30120963448,0.2504924781147132,26032.000327561986,0.2515622275131141,25544.96881445457,0.24685576121145747,1.0
2007-05-08,0.0,103310.76163002929,25935.68914632082,0.251045377433188,25964.938636733867,0.251328498861697,25877.93330088238,0.2504863277802073,25532.20054609222,0.24713979592490767,1.0
2007-05-09,0.0,103293.7079161657,26032.236329439518,0.2520215108413725,26047.55673411718,0.25216982969822,25739.720877995023,0.249189630203668,25474.193974613976,0.2466190292567395,1.0
2007-05-10,0.0,101941.0057487427,25702.226225228307,0.2521284348378651,25627.254953031053,0.2513929970064782,25129.76530167719,0.2465128249138069,25481.75926880614,0.2499657432418497,1.0
2007-05-11,0.0,102912.98419177685,25997.876313432465,0.25261998296527677,26036.56219862506,0.2529958916564532,25374.999314407327,0.24656752025693263,25503.54636531199,0.2478166051213373,1.0
2007-05-14,0.0,102683.58373331605,25969.06477448348,0.25290376348695476,25883.125060648537,0.25206682625988897,25337.45741661923,0.24675275730952506,25493.936481564793,0.2482766529436311,1.0
2007-05-15,0.0,102497.2227050384,25954.376738278865,0.25322029273875185,25657.48526827432,0.25032371210789,25415.709300945105,0.24796485826825979,25469.651397540107,0.24849113688509836,1.0
2007-05-16,0.0,102981.93204257908,26240.605873623328,0.25480786146810536,26020.417310615863,0.25266973336504717,25160.877334329678,0.2443232209308971,25560.031524010206,0.2481991842359504,1.0
2007-05-17,0.0,103014.16501858657,26312.549601461633,0.25542651922397397,26017.636160928476,0.25256367564823906,25071.790307370768,0.24338196890541344,25612.1889488257,0.2486278362223735,1.0
2007-05-18,0.0,103366.15239430686,26491.56016389932,0.2562885388520895,26185.058878892192,0.253323339143021,25200.97012368772,0.24380292329692754,25488.563227827635,0.24658519870796197,1.0
2007-05-21,0.0,103966.48384652026,26567.347953508095,0.25553762107342154,26445.61747987237,0.254366758415265,25344.210210068657,0.24377288980439943,25609.308203071134,0.246322730706914,1.0
2007-05-22,0.0,103868.02097895552,26583.599932630223,0.2559363284491217,26505.577130315698,0.25518515593635827,25205.76678619426,0.24267109884861623,25573.07712981534,0.2462074167659038,1.0
2007-05-23,0.0,103716.40393406477,26560.858905630073,0.2560912054231605,26353.33436687372,0.254090320983624,25304.449626645634,0.24397731377894988,25497.76103491535,0.2458411598142657,1.0
2007-05-24,0.0,102684.29616968312,26285.323292531022,0.2559819200503182,25934.702002686157,0.2525673639504695,24966.11113264129,0.24313465704030773,25498.159741824653,0.24831605895890457,1.0
2007-05-25,0.0,103346.24206804397,26482.38068336805,0.25624909192084455,26187.15416693609,0.25339241798162593,25122.31410168379,0.2430888012855181,25554.39311605605,0.24726968881201156,1.0
2007-05-29,0.0,103501.2593109098,26541.291175907918,0.25643447579879125,26357.045103580098,0.2546543421699399,25137.458234194575,0.2428710375270275,25465.46479722721,0.24604014450424144,1.0
2007-05-30,0.0,103825.24255798924,26757.470899199023,0.2577164304167577,26574.96919879422,0.25595865267496365,25002.248300554373,0.2408108826385831,25490.55415944163,0.24551403426969562,1.0
2007-05-31,0.0,104368.02474985174,26764.750935674983,0.2564458894361992,26736.272548039968,0.25617302437332895,25352.343870558267,0.24291294130862892,25514.657395578528,0.24446814488184296,1.0
2007-06-01,0.0,105084.05604608406,26259.34999329846,0.24988900296903804,26146.694602243322,0.2488169526952483,26520.648146476942,0.25237556623096513,26157.36330406533,0.2489184781047484,1.0
2007-06-04,0.0,104894.8358688671,26174.593236367713,0.24953176216500816,26137.281158389902,0.24917605277599253,26471.39979446563,0.252361325275903,26111.56167964385,0.24893085978309626,1.0
2007-06-05,0.0,104312.83805208157,25989.58938998993,0.24915043896144198,26055.625873507473,0.2497835008620737,26321.337735535635,0.2523307603076992,25946.285053048534,0.24873529986878518,1.0
2007-06-06,0.0,103495.60159962706,25640.283230505927,0.24774273335494404,25701.17076111303,0.24833104367602074,26265.57492356483,0.25378445574115566,25888.572684443272,0.25014176722787956,1.0
2007-06-07,0.0,101802.38319449173,25150.54725893873,0.2470526373718485,25268.010104575755,0.24820646935447127,25783.013352535865,0.2532653219254981,25600.812478441378,0.25147557134818205,1.0
2007-06-08,0.0,102784.49383334545,25652.730029576534,0.24957782125356198,25760.356741982585,0.2506249316531185,25546.34206060838,0.24854276270532752,25825.06500117795,0.25125448438799197,1.0
2007-06-11,0.0,102943.67726927131,25707.4458453715,0.2497234072776335,25720.583770328823,0.24985102973396908,25747.85711101538,0.2501159643216001,25767.790542555602,0.25030959866679725,1.0
2007-06-12,0.0,101966.25338003474,25397.85764212316,0.24908101259211438,25534.526397200705,0.25042134579596537,25479.752258916287,0.24988416671495836,25554.1170817946,0.25061347489696195,1.0
2007-06-13,0.0,103689.97959096928,25979.376367189212,0.2505485724818471,26021.232061186205,0.250952234380153,25851.039587672727,0.24931087545439332,25838.331574921125,0.2491883176836065,1.0
2007-06-14,0.0,104391.91954865362,26227.410300919895,0.25123985088420725,26278.11858980791,0.25172560006007505,25960.37019509953,0.2486817974738003,25926.02046282628,0.2483527515819174,1.0
2007-06-15,0.0,105252.31557950092,26358.494528489027,0.25043149296396705,26604.14881370414,0.2527654490756458,26155.155603588362,0.24849957418592294,26134.516633719388,0.24830348377446415,1.0
2007-06-18,0.0,105510.110764677,26387.23670165623,0.2500920197165619,26687.265751959247,0.2529356244491186,26254.925825153237,0.24883800836595218,26180.682485908274,0.2481343474683672,1.0
2007-06-19,0.0,105689.6588085522,26397.211225238083,0.24976153317946065,26625.487492885015,0.2519214064368853,26413.52532964511,0.24991589174765866,26253.434760783995,0.24840116863599546,1.0
2007-06-20,0.0,104714.044235934,26040.914093303858,0.24868597410515808,26380.757993052866,0.25193142128684937,26113.49582296445,0.24937911636883625,26178.87632661282,0.2500034882391563,1.0
2007-06-21,0.0,105239.21772072012,26242.90443292813,0.24936430544904434,26683.140132903478,0.25354749598875004,26109.93487082629,0.2481008072495926,26203.238284062212,0.24898739131261297,1.0
2007-06-22,0.0,104861.65239868427,25985.478146218527,0.24780725414684174,26416.387202115126,0.25191656432877824,26188.32394184644,0.24974166764298514,26271.463108504176,0.25053451388139497,1.0
2007-06-25,0.0,104474.50454679338,25838.20451024497,0.24731588460103415,26279.230299330284,0.2515372569923029,26023.666892886893,0.24909107734730707,26333.402844331238,0.25205578105935594,1.0
2007-06-26,0.0,103281.5978813307,25460.887936883493,0.24651911336749208,26011.62325916817,0.2518514797675304,25584.21835832393,0.24771323142889295,26224.86832695509,0.2539161754360844,1.0
2007-06-27,0.0,104161.16040959465,25846.25426046862,0.2481371574474878,26442.645399818466,0.2538628150438956,25627.216274464325,0.24603428162368773,26245.04447484324,0.25196574588492887,1.0
2007-06-28,0.0,104376.00110540708,25844.916189750198,0.24761358852644655,26433.465263335424,0.2532523279622567,25866.79236474139,0.24782317861190212,26230.82728758006,0.25131090489939456,1.0
2007-06-29,0.0,104571.26059221667,25853.50939238785,0.24723341046069544,26478.776404096858,0.25321274941260197,25870.81769813148,0.2473989273115549,26368.157097600484,0.2521549128151477,1.0
2007-07-02,0.0,104579.44506672613,26160.799001133306,0.25015239834598096,26168.70536016462,0.2502279998088331,26202.37659116878,0.250549967772831,26047.564114259418,0.2490696340723549,1.0
2007-07-03,0.0,104855.64535211018,26307.143441098215,0.2508891471962009,26386.881411516588,0.25164960191612196,26140.766185433782,0.24930242046245446,26020.854314061588,0.24815883042522258,1.0
2007-07-05,0.0,105157.95798573742,26382.510608719942,0.2508845846198174,26685.65493017017,0.25376733669352486,26113.50323468355,0.24832645797691627,25976.289212163756,0.24702162070974146,1.0
2007-07-06,0.0,105917.33160955993,26609.64243737334,0.25123029473083514,26886.648127316108,0.2538455956049535,26420.210558536728,0.2494418067094893,26000.830486333754,0.2454823029547221,1.0
2007-07-09,0.0,106211.79969197558,26615.279091803433,0.2505868384585357,26905.630088462538,0.2533205365740101,26593.186909354667,0.2503788372523341,26097.70360235494,0.24571378771512004,1.0
2007-07-10,0.0,104108.27043871544,25810.820779414305,0.24792286598025995,26226.249320460487,0.25191321698019065,26236.804090760368,0.2520145996105561,25834.39624808028,0.24814931742899332,1.0
2007-07-11,0.0,105157.87677827044,26203.839740240783,0.24918570575072202,26621.325198571594,0.25315578836480046,26380.260894665484,0.2508633846829117,25952.450944792585,0.2467951212015659,1.0
2007-07-12,0.0,106260.1370986058,26645.913260732435,0.25076114136767896,27066.37717000548,0.25471807122636025,26642.368971638833,0.2507277865349978,25905.47769622906,0.24379300087096306,1.0
2007-07-13,0.0,106155.4253771643,26616.131903795344,0.2507279473397588,27143.965261025747,0.25570021658888137,26537.5547812207,0.24998773908101493,25857.7734311225,0.2435840969903448,1.0
2007-07-16,0.0,106056.16833543956,26590.862992271588,0.2507243417296458,27094.051284045345,0.25546888699911324,26431.4550998577,0.24922129013994754,25939.79895926492,0.2445854811312933,1.0
2007-07-17,0.0,106343.92218608574,26620.76353691103,0.2503270801910873,27349.00156667172,0.2571750317692356,26446.699658476362,0.24869027881253664,25927.457424026637,0.2438076092271406,1.0
2007-07-18,0.0,106618.71557775828,26550.81624273201,0.2490258497193036,27293.381160945424,0.2559905267386197,26774.67665492841,0.25112548495673187,25999.841519152436,0.24385813858534477,1.0
2007-07-19,0.0,107141.74910591714,26699.644879671192,0.24919926268215686,27423.327282127415,0.2559537016239816,26977.59260881798,0.2517934683159665,26041.184335300553,0.243053567377895,1.0
2007-07-20,0.0,106344.8631790644,26247.73089235238,0.2468171015289777,27086.259357429775,0.25470209418410455,27020.130881200297,0.2540802637143232,25990.742048081946,0.24440054057259455,1.0
2007-07-23,0.0,106189.63769485531,26280.337235282455,0.24748495056364328,27048.113359502804,0.2547151864029124,26927.213280256092,0.253576656487271,25933.973819813946,0.2442232065461732,1.0
2007-07-24,0.0,104579.33659472704,25624.070266817173,0.24502039409675463,26434.576848447938,0.2527705540042677,26718.112531924144,0.25548175578378346,25802.57694753779,0.24672729611519426,1.0
2007-07-25,0.0,104783.73299912372,25751.392754313936,0.24575754286716706,26549.886601417093,0.2533779417997937,26569.590970979258,0.2535659897820347,25912.86267241344,0.2472985255510046,1.0
2007-07-26,0.0,101934.2437962055,24724.194088496657,0.24255042434931975,25883.212516518786,0.253920680161874,25640.255630211675,0.2515372133575992,25686.581560978368,0.25199168213120693,1.0
2007-07-27,0.0,101298.01446892595,24340.433778775572,0.24028539854788777,25457.816290109804,0.251316044283565,25654.348888102486,0.25325618693120766,25845.415511938092,0.25514237023733966,1.0
2007-07-30,0.0,102219.23366925027,24760.683211172684,0.24223115672428705,25801.385885010135,0.25241224140356416,25836.74443902193,0.25275815041444766,25820.42013404552,0.2525984514577011,1.0
2007-07-31,0.0,100881.88883735969,24331.799661092984,0.2411909604539657,25094.961158535752,0.2487558614112934,25686.257489546344,0.2546171348056077,25768.87052818461,0.2554360433291332,1.0
2007-08-01,0.0,101662.05768420524,25478.710797995234,0.25062163188886294,25532.178023149143,0.2511475628642126,25427.048692594653,0.2501134569947342,25224.120170466213,0.2481173482521903,1.0
2007-08-02,0.0,102244.83292549859,25716.82568244143,0.25152200797452695,25805.602931257345,0.2523902890042451,25445.793780135366,0.248871195267898,25276.610531664435,0.24721650775332984,1.0
2007-08-03,0.0,100618.17232914084,24823.413421449844,0.2467090471515207,25072.04245999012,0.24918006240438142,25516.953590653564,0.2536018395085019,25205.76285704732,0.250509050935596,1.0
2007-08-06,0.0,101832.54449616846,25406.218808626698,0.2494901697127153,25535.77753030796,0.25076244197422337,25620.092275318988,0.25159041642412233,25270.455881914808,0.24815697188893904,1.0
2007-08-07,0.0,102252.17018485407,25672.971292303686,0.251075074943558,25715.704930332173,0.25149299896366667,25600.377222552943,0.25036512355945045,25263.11673966527,0.2470668025333249,1.0
2007-08-08,0.0,103603.37779333038,26225.879740558456,0.25313730400638335,26197.68162623981,0.25286513030974095,25904.67536977152,0.25003697680056886,25275.1410567606,0.2439605888833069,1.0
2007-08-09,0.0,100652.88048901135,25151.041959725342,0.24987900830588922,25281.601639148485,0.25117613640385156,25099.376792347623,0.24936570787050466,25120.86009778991,0.24957914741975465,1.0
2007-08-10,0.0,100879.26035814027,25079.966931170875,0.24861370753643808,25096.199957073764,0.24877462293019947,25572.457471911166,0.2534956876282018,25130.635997984453,0.24911598190516057,1.0
2007-08-13,0.0,100807.4492075275,25106.372111221335,0.24905274668279762,25205.19702926266,0.25003308016825143,25388.938736468404,0.25185577986604346,25106.941330575108,0.2490583932829075,1.0
2007-08-14,0.0,99421.67726257624,24557.371825175687,0.2470021880672842,24602.959422969805,0.2474607158154504,25230.682029386575,0.2537744556727949,25030.663985044168,0.2517626404444705,1.0
2007-08-15,0.0,97668.00492847449,23992.201582961177,0.24565057513493246,23900.308338473977,0.24470970156477512,24933.9920808233,0.2552933491278263,24841.502926216046,0.2543463741724662,1.0
2007-08-16,0.0,95271.83704607181,23702.865160420508,0.2487919399408475,23201.846342709938,0.24353310550199558,23913.451921418186,0.251002317818791,24453.673621523183,0.25667263673836593,1.0
2007-08-17,0.0,96454.77881368183,24178.43363628019,0.2506711842964752,23688.629977361663,0.24559311906276954,24075.49787074299,0.2496039923252403,24512.21732929699,0.25413170431551496,1.0
2007-08-20,0.0,97151.0025497282,24291.536907201906,0.2500389730385738,23926.19086591623,0.24627837323314547,24240.772961111623,0.24951644681899826,24692.501815498446,0.25416620690928243,1.0
2007-08-21,0.0,96959.06558729432,24193.997079726345,0.24952795216393636,24037.54331675935,0.2479143458237831,24076.62621607948,0.24831743241587637,24650.898974729156,0.25424026959640433,1.0
