entry_date,exit_date,exit_reason,return_pct,gross_return_pct,pnl,gross_pnl,commission_cost,slippage_cost,mae_pct,mfe_pct
2020-02-25,2020-02-26,STOP_LOSS,-0.033652950700227065,-0.030129036242245957,-5.833407904998751,-5.275045461262579,0.4499085473764304,0.17041860103903575,-0.04135109083353594,0.0015675004982624863
2020-02-26,2020-02-28,STOP_LOSS,-0.08443872367521303,-0.08110000636744426,-14.513480608306764,-14.092182365299578,0.43458565133347227,0.1646122984495671,-0.09161212887718162,0.012002751569420322
2020-06-15,2020-06-19,RSI_EXIT,0.05498371886808762,0.05883085886044106,9.251199801926134,10.015364151213504,0.45641757789259285,0.17288791629776823,-0.004792617447725633,0.059009106418357105
2020-09-11,2020-09-16,RSI_EXIT,0.013248653275729117,0.01694360073937103,2.259772963619554,2.9269023095010596,0.45328249901061485,0.17169863748040598,-0.01484550440886201,0.02104864428000841
2020-09-22,2020-09-29,RSI_EXIT,0.01274175507541736,0.016434854066610206,2.180511612345555,2.851045269120391,0.4546691884941114,0.17222387931104205,-0.027177831481264847,0.0189384414251057
2020-10-20,2020-10-27,TIME_EXIT,-0.014366968014026137,-0.010772724626833274,-2.466468059384539,-1.8764826590843597,0.4499662078997224,0.17044128390140978,-0.0233148725797937,0.014704608330839086
2020-10-29,2020-11-05,RSI_EXIT,0.06442469388522575,0.06830626166248761,11.02046837841101,11.86610816310943,0.46616462294058636,0.1765804244929666,-0.013677218166578298,0.07679175614865308
2020-12-14,2020-12-17,RSI_EXIT,0.005285912656557205,0.008951822915798083,0.9187699062815398,1.5816592133722054,0.46008627829680115,0.17427549369835307,-0.011805945986616107,0.009857484451586629
2021-01-19,2021-01-21,RSI_EXIT,0.012562773859940307,0.016255220172063926,2.186481731420571,2.878492718662841,0.4623682588813376,0.17514019799802316,-0.004700219008623163,0.016962576490660908
2021-01-28,2021-02-04,RSI_EXIT,0.013839299980490534,0.017536401316764438,2.416218929648437,3.117985321396901,0.4641149932633401,0.17580189784579325,-0.021984384575065352,0.02573859206928697
2021-02-23,2021-03-02,RSI_EXIT,0.009732319246765415,0.013414443925536671,1.7050554033647813,2.39555471206225,0.46476972391168814,0.1760497243140446,-0.017207457207741417,0.0191701320874178
2021-03-25,2021-03-29,RSI_EXIT,0.018101956108372272,0.021814601793407384,3.1790916331422636,3.908721498523221,0.46784336201744897,0.1772143507409024,-0.005885937283667819,0.02738930550187879
2021-06-21,2021-06-24,RSI_EXIT,0.015705880794095038,0.01940978886830118,2.770772040080061,3.4967960614499987,0.4694018718919694,0.1778045938476154,-0.002586039034330412,0.02048304062941897
2021-07-20,2021-07-26,RSI_EXIT,0.028269633774734904,0.03201935726360707,5.006803962546968,5.796480743478497,0.4741860479740486,0.17961734241469893,-0.0024955573336590264,0.0355421800475233
2021-08-20,2021-08-25,RSI_EXIT,0.014337109956360346,0.01803602662365086,2.5571756605192775,3.2912075630370623,0.4742527611145405,0.17964200015944376,-0.0016803605553147305,0.02044927380806727
2021-09-10,2021-09-17,TIME_EXIT,-0.014003786705418218,-0.01040821892874718,-2.50667645817731,-1.9078518978925274,0.4692473802764966,0.17774475488059596,-0.019572818804936,0.0004974454936383932
2021-09-21,2021-09-27,RSI_EXIT,0.010700526557400199,0.01438618193432253,1.908687523474157,2.6301605362921237,0.4734289548860567,0.17932978993959253,-0.008421933858492991,0.0186417111458419
2021-10-01,2021-10-08,RSI_EXIT,0.016017448674736288,0.019722492923115138,2.8647271905569482,3.6187424547619855,0.47595233121234576,0.18028585418539866,-0.011214147903577554,0.02431498065994453
2021-11-29,2021-12-02,STOP_LOSS,-0.032274604152435146,-0.028745663368424185,-5.7954405240449205,-5.300346756416559,0.4663965236485739,0.1766640617718827,-0.03017870684071411,0.004863138281164803
2021-12-02,2021-12-08,RSI_EXIT,0.03609041449423055,0.03986865751164067,6.428342602224973,7.2984606373536565,0.47872824683589416,0.18133822923706178,-0.004513451127565071,0.04223175169503168
2022-01-06,2022-01-13,RSI_EXIT,0.005523417922317787,0.009190194276447072,0.9926952522013437,1.6991495498147913,0.4757864222535537,0.18022254181754133,-0.0246230621682616,0.010843399605957815
2022-01-20,2022-01-24,STOP_LOSS,-0.05132723141277259,-0.047867768596034165,-9.237515132833664,-8.87047269803378,0.4629198758745151,0.1753462880190057,-0.07316864983564964,0.010491999180188838
2022-01-25,2022-01-31,RSI_EXIT,0.015186822318302031,0.01888883757597955,2.6981456448059475,3.458440340840326,0.4725990016735769,0.17901561080126072,-0.014139999689557925,0.03924392119845255
2022-04-06,2022-04-13,TIME_EXIT,-0.023387257628804156,-0.019825907940631455,-4.170840124817204,-3.6471543548927343,0.4653007353459421,0.17624939621761343,-0.023401991410655132,0.007999211475301138
2023-02-22,2023-03-01,TIME_EXIT,-0.013883351772906638,-0.010287344814059698,-2.461454881108267,-1.8830698620076305,0.4648073469584273,0.17606293385323257,-0.015860511873081573,0.006204947188105825
2023-04-26,2023-05-01,RSI_EXIT,0.017802020062012324,0.021513571989922646,3.145262159724325,3.9278716398165727,0.47059343245624213,0.17825603657951639,-0.007724697840779671,0.026286620654803583
2023-05-05,2023-05-11,RSI_EXIT,0.0037740018952392685,0.007434398768585342,0.6697584772825849,1.3646464895770123,0.4693973252191236,0.1778023463679886,-0.0011597121409215871,0.013249458515506074
2023-06-26,2023-06-29,RSI_EXIT,0.00405896524539361,0.007720401275914419,0.7210095247858419,1.419778562484936,0.469907107384904,0.177995458661687,-0.0038035394932162125,0.012576786822788621
2023-07-11,2023-07-13,RSI_EXIT,0.013219677442701456,0.016914519242072067,2.350644756559319,3.11657672528591,0.47253693623584525,0.17899201426909273,-0.0027917134620381034,0.022034107252780544
2023-08-07,2023-08-14,TIME_EXIT,-0.012537643998343884,-0.00893672973514223,-2.2367374952343937,-1.6535959022168356,0.4680250162864018,0.17728180528111515,-0.012450272378129124,0.00616046637944323
2023-08-16,2023-08-23,TIME_EXIT,-0.010861918120329841,-0.007254893097382736,-1.9317112692303624,-1.339400331130463,0.4669519337658296,0.17687541051605377,-0.02184693938833615,0.003385664216744688
2023-09-08,2023-09-15,RSI_EXIT,0.004915785975511248,0.008580346518039506,0.8718619672523005,1.581232771366757,0.4693826101815125,0.17779682301090205,-0.001437673880634982,0.01338406993511021
2023-09-22,2023-09-29,TIME_EXIT,-0.005430508114277558,-0.0018036767243927861,-0.9643365571878917,-0.33310433289165076,0.46753105440917814,0.17709501643949438,-0.023982054526128893,0.003313813090950024
2023-10-23,2023-10-30,TIME_EXIT,-0.01799914833981707,-0.014418150186593936,-3.191906120721569,-2.6615538046170286,0.46395031290127825,0.17573811683241453,-0.025272283189259892,0.011910336148484246
2024-01-04,2024-01-11,RSI_EXIT,0.016132247988268896,0.01983771086778129,2.847963375577251,3.648791120237348,0.469826816704547,0.1779655772360924,-0.004490921313219043,0.02045923439983177
2024-04-05,2024-04-12,RSI_EXIT,-0.003807689930163771,-0.00017494071555377493,-0.6749150304458169,-0.03233678755665892,0.46705012993504386,0.17691292026769567,-0.010952091113877738,0.011720551883006136
2024-04-16,2024-04-23,TIME_EXIT,-0.00986881579206027,-0.006258169287932409,-1.747587604661021,-1.1567360946736756,0.4651868859457759,0.176206877218877,-0.0224319851800856,0.0025881818860775674
2024-07-22,2024-07-25,STOP_LOSS,-0.024623748435150812,-0.021066907776971646,-4.349659507385667,-3.8878345100739864,0.4605942013627261,0.1744665718664779,-0.0286050464832015,0.006250943242871454
2024-07-25,2024-08-01,RSI_EXIT,0.017017272629789193,0.020725962870664413,2.987509536390604,3.8047693739569866,0.46742128540448935,0.17705442519497422,-0.007700361512053555,0.024460153777771776
2024-08-06,2024-08-13,RSI_EXIT,0.029583952913444,0.03333846924378924,5.2157798716647505,6.1518219783934285,0.47233824964661975,0.1789174704128943,-0.0030985046734310906,0.043890827592858894
2024-09-09,2024-09-12,RSI_EXIT,0.015318893011752384,0.0190213898829728,2.7207626150654107,3.539199378388105,0.47248289451716863,0.17897163643198755,-0.00910648136924841,0.026568327880039933
2024-10-28,2024-10-31,RSI_EXIT,-0.01563945034042936,-0.012049847231148013,-2.788334066667403,-2.2527066898134365,0.46699698161451153,0.1768922599548538,-0.02475896522619403,0.0007698269030222971
2024-11-01,2024-11-07,RSI_EXIT,0.03431546614531443,0.03808723657489675,6.094132074697342,7.098920314481944,0.47689703049596244,0.18064450250019726,-0.0065003904969860304,0.043814016816569046
2024-11-18,2024-11-25,RSI_EXIT,0.01897191006895917,0.022687728158092252,3.3981526225499294,4.268935108809558,0.47735576811313507,0.18081759291220073,-0.004233682004529782,0.024461328750982947
2024-12-19,2024-12-27,RSI_EXIT,0.010166836159847956,0.013850545362971284,1.829669411621552,2.6209078201977434,0.47752541837604445,0.18088146231300845,-0.01485826971941262,0.021721419255515295
2025-01-03,2025-01-10,RSI_EXIT,-0.00643154819631441,-0.0028083672336965014,-1.1603921467584541,-0.5332611884821858,0.4747809042653524,0.17984112517311746,-0.015776437688541978,0.02020373402125264
2025-01-14,2025-01-16,RSI_EXIT,0.013101741326155318,0.016796153055618115,2.360040276459131,3.1870647049358354,0.4786681570217425,0.18131445084724876,-0.01077936628976639,0.016587332317281378
2025-02-24,2025-02-28,STOP_LOSS,-0.030875327775733118,-0.02734128434225641,-5.5798451886679175,-5.209784626193795,0.46973128476219717,0.177927283908711,-0.03300733275198475,0.0011770965789921206
2025-02-28,2025-03-07,TIME_EXIT,-0.02857828302166659,-0.025035863105615327,-5.124853499196632,-4.737886933801178,0.4666499633764038,0.17676022940295788,-0.0345185355282871,0.019607690519042764
2025-05-27,2025-05-30,RSI_EXIT,0.0012288475181496921,0.004879963143818139,0.218790939824288,0.917723577747239,0.47033048790545817,0.17815570466223263,-0.013529220851723367,0.01165995226892047
2025-08-04,2025-08-11,RSI_EXIT,0.01514194783114867,0.018843799447974634,2.6967859856391385,3.5480794270293927,0.47375016700323447,0.17945165833150933,-0.0006435240351102545,0.020714889092621425
2025-08-21,2025-08-25,RSI_EXIT,0.008518191404108977,0.012195888602440889,1.5228356799185292,2.3071691937556977,0.47397838625684163,0.17953781160949078,-0.004379748896030544,0.01555433385277838
2025-10-13,2025-10-20,RSI_EXIT,0.006426049537872751,0.01009611745956298,1.1512604517351406,1.9157662901663173,0.4744923319672073,0.17973239529824137,-0.011816274561642581,0.01698942400423853
2025-11-05,2025-11-12,RSI_EXIT,0.010847572364733188,0.014533763963965135,1.9465215333259493,2.7647828462350503,0.476303297311387,0.1804185664590958,-0.020897563307547773,0.014278484035789907
2025-11-18,2025-11-25,TIME_EXIT,0.00620093777151396,0.009870184792877957,1.1157327873775387,1.8844444112515362,0.47648991313757866,0.18048904663911414,-0.017475229942587434,0.020808288792851348
2025-12-18,2025-12-23,RSI_EXIT,0.008631922993249603,0.012310034929114175,1.5555469253579872,2.356067095422702,0.47780762006750854,0.1809882884597308,-0.004482410507564594,0.01813604549777237
2026-01-02,2026-01-07,RSI_EXIT,0.005782338519265769,0.009450059062168411,1.044275916171415,1.814251054870823,0.4781585130789082,0.18112107478238615,-0.009085094472225386,0.011525562413479795
2026-01-21,2026-01-28,RSI_EXIT,0.0218750078655157,0.025601412491137704,3.956282753028205,4.92664881306473,0.4826966659962225,0.18284080166573086,-0.002735077691026988,0.02625065014658179
2026-02-05,2026-02-12,RSI_EXIT,0.015827472183039686,0.01953182365659567,2.878188555387709,3.782694374279913,0.483882851867816,0.1832898453811279,-0.008059045049909619,0.023279002847134134
2026-02-17,2026-02-23,RSI_EXIT,0.00763203002947167,0.011306495721190335,1.3933582988752278,2.2004016491851814,0.48381989309783713,0.18326562613282538,-0.006906991413641594,0.0140781933555858
2026-03-09,2026-03-16,TIME_EXIT,-0.0006579957080455546,0.002986239290078485,-0.12035763532617239,0.5828065173789412,0.4827387651595478,0.1828557291726708,-0.008044110418978123,0.02495309166580828
2026-06-08,2026-06-11,STOP_LOSS,-0.023202574171799804,-0.019640551010567293,-4.243413058487647,-3.835990898085214,0.47720970231605103,0.18076035451650987,-0.028426488434463493,0.004260030984139407
2026-06-11,2026-06-15,RSI_EXIT,0.027935451460234666,0.03168395630836045,5.07935200364426,6.157800405386297,0.4867313601558442,0.18436937706613804,-0.006472667942005739,0.03779275629165246
2026-06-24,2026-07-01,RSI_EXIT,0.009689089996928702,0.013371057034427437,1.7740183892492496,2.6192589257381655,0.48571493112293235,0.1839835393848483,-0.02577378149887455,0.018894228226284282
2026-07-20,2026-07-27,TIME_EXIT,-0.006500876371806998,-0.002877948223703491,-1.193157408292791,-0.5656463521441424,0.4829639364066385,0.18294075318931163,-0.01635400274322707,0.003460468250601645
2026-07-29,2026-07-31,RSI_EXIT,0.002708611127736724,0.006365122910388142,0.49632493629516716,1.250133021235797,0.4844095154848356,0.18348874389094835,-0.015182193624190043,0.011555522021412967
